Trial,Cores,Implementation,Nanos/Op,Total,Rlen
11,14,atomic add,132.3,1063000,1.0
12,14,atomic add,132.8,1057000,1.0
13,14,atomic add,133.6,1054000,1.0
14,14,atomic add,133.7,1053000,1.0
0,15,atomic add,141.3,1066000,1.0
1,15,atomic add,141.5,1062000,1.0
2,15,atomic add,141.9,1063000,1.0
3,15,atomic add,141.1,1068000,1.0
4,15,atomic add,141.4,1065000,1.0
5,15,atomic add,141.4,1066000,1.0
6,15,atomic add,141.1,1069000,1.0
7,15,atomic add,142.5,1059000,1.0
8,15,atomic add,141.2,1069000,1.0
9,15,atomic add,142.4,1059000,1.0
10,15,atomic add,142.3,1058000,1.0
11,15,atomic add,141.9,1061000,1.0
12,15,atomic add,142.3,1058000,1.0
13,15,atomic add,141.6,1066000,1.0
14,15,atomic add,142.1,1059000,1.0
0,16,atomic add,151.3,1067000,1.0
1,16,atomic add,149.3,1077000,1.0
2,16,atomic add,150.3,1068000,1.0
3,16,atomic add,150.0,1071000,1.0
4,16,atomic add,149.1,1082000,1.0
5,16,atomic add,151.3,1062000,1.0
6,16,atomic add,149.5,1080000,1.0
7,16,atomic add,150.1,1072000,1.0
8,16,atomic add,151.0,1064000,1.0
9,16,atomic add,151.3,1062000,1.0
10,16,atomic add,150.9,1065000,1.0
11,16,atomic add,150.5,1067000,1.0
12,16,atomic add,150.2,1068000,1.0
13,16,atomic add,150.7,1066000,1.0
14,16,atomic add,149.8,1073000,1.0
0,1,cas add,8.4,1186000,1.0
1,1,cas add,8.4,1186000,1.0
2,1,cas add,8.4,1186000,1.0
3,1,cas add,8.4,1186000,1.0
4,1,cas add,8.4,1186000,1.0
5,1,cas add,8.4,1186000,1.0
6,1,cas add,8.4,1186000,1.0
7,1,cas add,8.4,1186000,1.0
8,1,cas add,8.4,1186000,1.0
9,1,cas add,8.4,1186000,1.0
10,1,cas add,8.4,1186000,1.0
11,1,cas add,8.4,1186000,1.0
12,1,cas add,8.4,1186000,1.0
13,1,cas add,8.4,1186000,1.0
14,1,cas add,8.4,1186000,1.0
0,2,cas add,52.2,384000,1.0
1,2,cas add,52.2,384000,1.0
2,2,cas add,52.2,384000,1.0
3,2,cas add,52.2,384000,1.0
4,2,cas add,52.2,384000,1.0
5,2,cas add,52.2,384000,1.0
6,2,cas add,52.2,384000,1.0
7,2,cas add,52.2,384000,1.0
8,2,cas add,52.2,384000,1.0
9,2,cas add,52.2,384000,1.0
10,2,cas add,52.2,384000,1.0
11,2,cas add,52.2,384000,1.0
12,2,cas add,52.2,384000,1.0
13,2,cas add,52.2,384000,1.0
14,2,cas add,52.2,384000,1.0
0,3,cas add,84.1,359000,1.0
1,3,cas add,84.0,359000,1.0
2,3,cas add,84.1,358000,1.0
3,3,cas add,83.9,358000,1.0
4,3,cas add,84.2,358000,1.0
5,3,cas add,84.2,358000,1.0
6,3,cas add,84.1,358000,1.0
7,3,cas add,84.1,358000,1.0
8,3,cas add,84.1,359000,1.0
9,3,cas add,84.1,359000,1.0
10,3,cas add,84.1,359000,1.0
11,3,cas add,84.1,357000,1.0
12,3,cas add,84.1,359000,1.0
13,3,cas add,84.1,359000,1.0
14,3,cas add,84.1,359000,1.0
0,4,cas add,116.5,345000,1.0
1,4,cas add,116.5,345000,1.0
2,4,cas add,116.6,344000,1.0
3,4,cas add,116.5,344000,1.0
4,4,cas add,116.5,346000,1.0
5,4,cas add,116.6,346000,1.0
6,4,cas add,116.4,346000,1.0
7,4,cas add,116.3,346000,1.0
8,4,cas add,116.7,344000,1.0
9,4,cas add,116.7,343000,1.0
10,4,cas add,116.3,345000,1.0
11,4,cas add,116.3,345000,1.0
12,4,cas add,116.5,344000,1.0
13,4,cas add,116.6,344000,1.0
14,4,cas add,116.5,345000,1.0
0,5,cas add,167.4,300000,1.0
1,5,cas add,167.1,300000,1.0
2,5,cas add,167.6,300000,1.0
3,5,cas add,166.4,303000,1.0
4,5,cas add,167.7,300000,1.0
5,5,cas add,168.0,300000,1.0
6,5,cas add,167.0,301000,1.0
7,5,cas add,168.7,298000,1.0
8,5,cas add,169.1,298000,1.0
9,5,cas add,167.4,301000,1.0
10,5,cas add,168.7,297000,1.0
11,5,cas add,167.6,300000,1.0
12,5,cas add,167.4,300000,1.0
13,5,cas add,168.1,299000,1.0
14,5,cas add,168.6,297000,1.0
0,6,cas add,216.7,279000,1.0
1,6,cas add,217.3,278000,1.0
2,6,cas add,218.0,276000,1.0
3,6,cas add,218.3,276000,1.0
4,6,cas add,218.0,277000,1.0
5,6,cas add,219.6,275000,1.0
6,6,cas add,215.2,281000,1.0
7,6,cas add,215.6,281000,1.0
8,6,cas add,215.9,281000,1.0
9,6,cas add,218.3,277000,1.0
10,6,cas add,221.1,274000,1.0
11,6,cas add,220.1,275000,1.0
12,6,cas add,219.0,277000,1.0
13,6,cas add,214.3,282000,1.0
14,6,cas add,215.7,280000,1.0
0,7,cas add,276.7,255000,1.0
1,7,cas add,275.8,257000,1.0
2,7,cas add,276.2,257000,1.0
3,7,cas add,276.8,255000,1.0
4,7,cas add,277.8,255000,1.0
5,7,cas add,276.5,256000,1.0
6,7,cas add,275.7,256000,1.0
7,7,cas add,276.9,255000,1.0
8,7,cas add,278.0,255000,1.0
9,7,cas add,276.4,257000,1.0
10,7,cas add,278.4,255000,1.0
11,7,cas add,275.4,257000,1.0
12,7,cas add,277.5,255000,1.0
13,7,cas add,277.8,255000,1.0
14,7,cas add,276.5,255000,1.0
0,8,cas add,323.7,250000,1.0
1,8,cas add,322.9,251000,1.0
2,8,cas add,324.2,250000,1.0
3,8,cas add,321.9,252000,1.0
4,8,cas add,324.5,249000,1.0
5,8,cas add,323.3,251000,1.0
6,8,cas add,322.4,250000,1.0
7,8,cas add,323.7,250000,1.0
8,8,cas add,325.7,248000,1.0
9,8,cas add,322.9,251000,1.0
10,8,cas add,324.1,250000,1.0
11,8,cas add,323.2,250000,1.0
12,8,cas add,323.6,249000,1.0
13,8,cas add,321.8,252000,1.0
14,8,cas add,323.2,250000,1.0
0,9,cas add,360.1,254000,1.0
1,9,cas add,362.7,253000,1.0
2,9,cas add,361.7,252000,1.0
3,9,cas add,361.0,255000,1.0
4,9,cas add,361.9,252000,1.0
5,9,cas add,363.1,250000,1.0
6,9,cas add,362.1,251000,1.0
7,9,cas add,363.3,250000,1.0
8,9,cas add,361.9,254000,1.0
9,9,cas add,362.3,252000,1.0
10,9,cas add,365.1,248000,1.0
11,9,cas add,364.2,249000,1.0
12,9,cas add,364.9,248000,1.0
13,9,cas add,362.0,252000,1.0
14,9,cas add,363.8,249000,1.0
0,10,cas add,400.9,254000,1.0
1,10,cas add,400.4,254000,1.0
2,10,cas add,401.7,254000,1.0
3,10,cas add,402.0,254000,1.0
4,10,cas add,401.9,254000,1.0
5,10,cas add,401.9,254000,1.0
6,10,cas add,401.8,254000,1.0
7,10,cas add,401.5,254000,1.0
8,10,cas add,400.0,254000,1.0
9,10,cas add,401.6,254000,1.0
10,10,cas add,402.4,254000,1.0
11,10,cas add,400.6,254000,1.0
12,10,cas add,401.7,254000,1.0
13,10,cas add,401.6,254000,1.0
14,10,cas add,401.2,254000,1.0
0,11,cas add,456.4,243000,1.0
1,11,cas add,449.7,246000,1.0
2,11,cas add,451.5,245000,1.0
3,11,cas add,454.5,243000,1.0
4,11,cas add,452.3,244000,1.0
5,11,cas add,456.2,243000,1.0
6,11,cas add,456.2,243000,1.0
7,11,cas add,455.2,243000,1.0
8,11,cas add,453.8,243000,1.0
9,11,cas add,455.0,243000,1.0
10,11,cas add,453.9,243000,1.0
11,11,cas add,448.0,251000,1.0
12,11,cas add,456.5,243000,1.0
13,11,cas add,452.0,245000,1.0
14,11,cas add,455.4,243000,1.0
0,12,cas add,510.4,238000,1.0
1,12,cas add,509.8,238000,1.0
2,12,cas add,506.5,240000,1.0
3,12,cas add,508.0,239000,1.0
4,12,cas add,506.0,240000,1.0
5,12,cas add,506.2,240000,1.0
6,12,cas add,502.0,241000,1.0
7,12,cas add,507.6,240000,1.0
8,12,cas add,507.7,240000,1.0
9,12,cas add,508.1,240000,1.0
10,12,cas add,503.5,241000,1.0
11,12,cas add,507.0,240000,1.0
12,12,cas add,506.9,241000,1.0
13,12,cas add,508.1,240000,1.0
14,12,cas add,507.6,240000,1.0
0,13,cas add,532.3,248000,1.0
1,13,cas add,535.8,247000,1.0
2,13,cas add,535.8,246000,1.0
3,13,cas add,535.1,246000,1.0
4,13,cas add,526.8,252000,1.0
5,13,cas add,535.8,247000,1.0
6,13,cas add,533.7,248000,1.0
7,13,cas add,539.6,245000,1.0
8,13,cas add,528.1,250000,1.0
9,13,cas add,541.9,244000,1.0
10,13,cas add,524.3,252000,1.0
11,13,cas add,532.8,247000,1.0
12,13,cas add,535.7,247000,1.0
13,13,cas add,534.6,248000,1.0
14,13,cas add,536.7,248000,1.0
0,14,cas add,568.0,250000,1.0
1,14,cas add,557.6,254000,1.0
2,14,cas add,571.3,248000,1.0
3,14,cas add,570.2,249000,1.0
4,14,cas add,559.9,254000,1.0
5,14,cas add,558.7,254000,1.0
6,14,cas add,556.5,254000,1.0
7,14,cas add,560.4,253000,1.0
8,14,cas add,551.5,257000,1.0
9,14,cas add,568.4,249000,1.0
10,14,cas add,559.1,254000,1.0
11,14,cas add,551.6,257000,1.0
12,14,cas add,550.2,257000,1.0
13,14,cas add,554.8,255000,1.0
14,14,cas add,554.2,256000,1.0
0,15,cas add,599.4,257000,1.0
1,15,cas add,610.8,255000,1.0
2,15,cas add,604.4,257000,1.0
3,15,cas add,595.2,259000,1.0
4,15,cas add,609.6,255000,1.0
5,15,cas add,586.1,261000,1.0
6,15,cas add,597.0,257000,1.0
7,15,cas add,604.4,255000,1.0
8,15,cas add,603.6,256000,1.0
9,15,cas add,590.4,260000,1.0
10,15,cas add,601.0,258000,1.0
11,15,cas add,600.3,257000,1.0
12,15,cas add,598.3,258000,1.0
13,15,cas add,590.3,261000,1.0
14,15,cas add,600.6,256000,1.0
0,16,cas add,639.7,254000,1.0
1,16,cas add,631.5,257000,1.0
2,16,cas add,640.0,253000,1.0
3,16,cas add,632.5,255000,1.0
4,16,cas add,637.8,255000,1.0
5,16,cas add,651.5,250000,1.0
6,16,cas add,638.8,254000,1.0
7,16,cas add,633.2,257000,1.0
8,16,cas add,647.9,250000,1.0
9,16,cas add,632.2,256000,1.0
10,16,cas add,647.3,250000,1.0
11,16,cas add,638.7,253000,1.0
12,16,cas add,633.9,256000,1.0
13,16,cas add,649.3,250000,1.0
14,16,cas add,638.5,254000,1.0
0,1,cas multi,8.5,1179000,1.0
1,1,cas multi,8.5,1180000,1.0
2,1,cas multi,8.5,1179000,1.0
3,1,cas multi,8.5,1180000,1.0
4,1,cas multi,8.5,1179000,1.0
5,1,cas multi,8.5,1180000,1.0
6,1,cas multi,8.5,1179000,1.0
7,1,cas multi,8.5,1180000,1.0
8,1,cas multi,8.5,1180000,1.0
9,1,cas multi,8.5,1180000,1.0
10,1,cas multi,8.5,1180000,1.0
11,1,cas multi,8.5,1180000,1.0
12,1,cas multi,8.5,1180000,1.0
13,1,cas multi,8.5,1180000,1.0
14,1,cas multi,8.5,1180000,1.0
0,2,cas multi,8.5,2360000,1.0
1,2,cas multi,8.5,2359000,1.0
2,2,cas multi,8.5,2360000,1.0
3,2,cas multi,8.5,2360000,1.0
4,2,cas multi,8.5,2360000,1.0
5,2,cas multi,8.5,2359000,1.0
6,2,cas multi,8.5,2360000,1.0
7,2,cas multi,8.5,2360000,1.0
8,2,cas multi,8.5,2360000,1.0
9,2,cas multi,8.5,2359000,1.0
10,2,cas multi,8.5,2360000,1.0
11,2,cas multi,8.5,2360000,1.0
12,2,cas multi,8.5,2360000,1.0
13,2,cas multi,8.5,2358000,1.0
14,2,cas multi,8.5,2360000,1.0
0,3,cas multi,8.5,3538000,1.0
1,3,cas multi,8.5,3540000,1.0
2,3,cas multi,8.5,3539000,1.0
3,3,cas multi,8.5,3540000,1.0
4,3,cas multi,8.5,3540000,1.0
5,3,cas multi,8.5,3540000,1.0
6,3,cas multi,8.5,3538000,1.0
7,3,cas multi,8.5,3540000,1.0
8,3,cas multi,8.5,3539000,1.0
9,3,cas multi,8.5,3540000,1.0
10,3,cas multi,8.5,3538000,1.0
11,3,cas multi,8.5,3540000,1.0
12,3,cas multi,8.5,3539000,1.0
13,3,cas multi,8.5,3540000,1.0
14,3,cas multi,8.5,3540000,1.0
0,4,cas multi,8.5,4720000,1.0
1,4,cas multi,8.5,4720000,1.0
2,4,cas multi,8.5,4720000,1.0
3,4,cas multi,8.5,4720000,1.0
4,4,cas multi,8.5,4720000,1.0
5,4,cas multi,8.5,4720000,1.0
6,4,cas multi,8.5,4720000,1.0
7,4,cas multi,8.5,4718000,1.0
8,4,cas multi,8.5,4720000,1.0
9,4,cas multi,8.5,4720000,1.0
10,4,cas multi,8.5,4720000,1.0
11,4,cas multi,8.5,4717000,1.0
12,4,cas multi,8.5,4719000,1.0
13,4,cas multi,8.5,4716000,1.0
14,4,cas multi,8.5,4720000,1.0
0,5,cas multi,8.5,5895000,1.0
1,5,cas multi,8.5,5900000,1.0
2,5,cas multi,8.5,5900000,1.0
3,5,cas multi,8.5,5900000,1.0
4,5,cas multi,8.5,5900000,1.0
5,5,cas multi,8.5,5900000,1.0
6,5,cas multi,8.5,5898000,1.0
7,5,cas multi,8.5,5900000,1.0
8,5,cas multi,8.5,5899000,1.0
9,5,cas multi,8.5,5900000,1.0
10,5,cas multi,8.5,5899000,1.0
11,5,cas multi,8.5,5900000,1.0
12,5,cas multi,8.5,5895000,1.0
13,5,cas multi,8.5,5900000,1.0
14,5,cas multi,8.5,5898000,1.0
0,6,cas multi,8.5,7080000,1.0
1,6,cas multi,8.5,7079000,1.0
2,6,cas multi,8.5,7080000,1.0
3,6,cas multi,8.5,7079000,1.0
4,6,cas multi,8.5,7080000,1.0
5,6,cas multi,8.5,7079000,1.0
6,6,cas multi,8.5,7079000,1.0
7,6,cas multi,8.5,7079000,1.0
8,6,cas multi,8.5,7080000,1.0
9,6,cas multi,8.5,7080000,1.0
10,6,cas multi,8.5,7080000,1.0
11,6,cas multi,8.5,7080000,1.0
12,6,cas multi,8.5,7080000,1.0
13,6,cas multi,8.5,7078000,1.0
14,6,cas multi,8.5,7080000,1.0
0,7,cas multi,8.5,8254000,1.0
1,7,cas multi,8.5,8259000,1.0
2,7,cas multi,8.5,8259000,1.0
3,7,cas multi,8.5,8259000,1.0
4,7,cas multi,8.5,8257000,1.0
5,7,cas multi,8.5,8260000,1.0
6,7,cas multi,8.5,8254000,1.0
7,7,cas multi,8.5,8260000,1.0
8,7,cas multi,8.5,8257000,1.0
9,7,cas multi,8.5,8260000,1.0
10,7,cas multi,8.5,8259000,1.0
11,7,cas multi,8.5,8260000,1.0
12,7,cas multi,8.5,8259000,1.0
13,7,cas multi,8.5,8260000,1.0
14,7,cas multi,8.5,8259000,1.0
0,8,cas multi,8.5,9438000,1.0
1,8,cas multi,8.5,9433000,1.0
2,8,cas multi,8.5,9440000,1.0
3,8,cas multi,8.5,9438000,1.0
4,8,cas multi,8.5,9440000,1.0
5,8,cas multi,8.5,9438000,1.0
6,8,cas multi,8.5,9440000,1.0
7,8,cas multi,8.5,9439000,1.0
8,8,cas multi,8.5,9440000,1.0
9,8,cas multi,8.5,9437000,1.0
10,8,cas multi,8.5,9440000,1.0
11,8,cas multi,8.5,9440000,1.0
12,8,cas multi,8.5,9440000,1.0
13,8,cas multi,8.5,9439000,1.0
14,8,cas multi,8.5,9440000,1.0
0,9,cas multi,8.5,10618000,1.0
1,9,cas multi,8.5,10612000,1.0
2,9,cas multi,8.5,10620000,1.0
3,9,cas multi,8.5,10618000,1.0
4,9,cas multi,8.5,10620000,1.0
5,9,cas multi,8.5,10618000,1.0
6,9,cas multi,8.5,10620000,1.0
7,9,cas multi,8.5,10620000,1.0
8,9,cas multi,8.5,10620000,1.0
9,9,cas multi,8.5,10620000,1.0
10,9,cas multi,8.5,10620000,1.0
11,9,cas multi,8.5,10619000,1.0
12,9,cas multi,8.5,10618000,1.0
13,9,cas multi,8.5,10619000,1.0
14,9,cas multi,8.5,10620000,1.0
0,10,cas multi,8.5,11788000,1.0
1,10,cas multi,8.5,11799000,1.0
2,10,cas multi,8.5,11792000,1.0
3,10,cas multi,8.5,11799000,1.0
4,10,cas multi,8.5,11787000,1.0
5,10,cas multi,8.5,11800000,1.0
6,10,cas multi,8.5,11796000,1.0
7,10,cas multi,8.5,11800000,1.0
8,10,cas multi,8.5,11795000,1.0
9,10,cas multi,8.5,11800000,1.0
10,10,cas multi,8.5,11798000,1.0
11,10,cas multi,8.5,11800000,1.0
12,10,cas multi,8.5,11798000,1.0
13,10,cas multi,8.5,11800000,1.0
14,10,cas multi,8.5,11797000,1.0
0,11,cas multi,8.5,12978000,1.0
1,11,cas multi,8.5,12970000,1.0
2,11,cas multi,8.5,12978000,1.0
3,11,cas multi,8.5,12970000,1.0
4,11,cas multi,8.5,12980000,1.0
5,11,cas multi,8.5,12976000,1.0
6,11,cas multi,8.5,12980000,1.0
7,11,cas multi,8.5,12976000,1.0
8,11,cas multi,8.5,12980000,1.0
9,11,cas multi,8.5,12977000,1.0
10,11,cas multi,8.5,12980000,1.0
11,11,cas multi,8.5,12975000,1.0
12,11,cas multi,8.5,12980000,1.0
13,11,cas multi,8.5,12975000,1.0
14,11,cas multi,8.5,12980000,1.0
0,12,cas multi,8.5,14149000,1.0
1,12,cas multi,8.5,14158000,1.0
2,12,cas multi,8.5,14151000,1.0
3,12,cas multi,8.5,14159000,1.0
4,12,cas multi,8.5,14153000,1.0
5,12,cas multi,8.5,14160000,1.0
6,12,cas multi,8.5,14153000,1.0
7,12,cas multi,8.5,14160000,1.0
8,12,cas multi,8.5,14150000,1.0
9,12,cas multi,8.5,14160000,1.0
10,12,cas multi,8.5,14151000,1.0
11,12,cas multi,8.5,14159000,1.0
12,12,cas multi,8.5,14149000,1.0
13,12,cas multi,8.5,14157000,1.0
14,12,cas multi,8.5,14147000,1.0
0,13,cas multi,8.5,15336000,1.0
1,13,cas multi,8.5,15328000,1.0
2,13,cas multi,8.5,15340000,1.0
3,13,cas multi,8.5,15330000,1.0
4,13,cas multi,8.5,15340000,1.0
5,13,cas multi,8.5,15331000,1.0
6,13,cas multi,8.5,15340000,1.0
7,13,cas multi,8.5,15333000,1.0
8,13,cas multi,8.5,15340000,1.0
9,13,cas multi,8.5,15337000,1.0
10,13,cas multi,8.5,15340000,1.0
11,13,cas multi,8.5,15336000,1.0
12,13,cas multi,8.5,15318000,1.0
13,13,cas multi,8.5,15332000,1.0
14,13,cas multi,8.5,15340000,1.0
0,14,cas multi,8.5,16506000,1.0
1,14,cas multi,8.5,16518000,1.0
2,14,cas multi,8.5,16506000,1.0
3,14,cas multi,8.5,16515000,1.0
4,14,cas multi,8.5,16520000,1.0
5,14,cas multi,8.5,16509000,1.0
6,14,cas multi,8.5,16520000,1.0
7,14,cas multi,8.5,16509000,1.0
8,14,cas multi,8.5,16520000,1.0
9,14,cas multi,8.5,16511000,1.0
10,14,cas multi,8.5,16520000,1.0
11,14,cas multi,8.5,16514000,1.0
12,14,cas multi,8.5,16520000,1.0
13,14,cas multi,8.5,16515000,1.0
14,14,cas multi,8.5,16518000,1.0
0,15,cas multi,8.5,17685000,1.0
1,15,cas multi,8.5,17692000,1.0
2,15,cas multi,8.5,17687000,1.0
3,15,cas multi,8.5,17699000,1.0
4,15,cas multi,8.5,17688000,1.0
5,15,cas multi,8.5,17699000,1.0
6,15,cas multi,8.5,17687000,1.0
7,15,cas multi,8.5,17700000,1.0
8,15,cas multi,8.5,17685000,1.0
9,15,cas multi,8.5,17684000,1.0
10,15,cas multi,8.5,17685000,1.0
11,15,cas multi,8.5,17700000,1.0
12,15,cas multi,8.5,17688000,1.0
13,15,cas multi,8.5,17700000,1.0
14,15,cas multi,8.5,17689000,1.0
0,16,cas multi,8.5,18875000,1.0
1,16,cas multi,8.5,18865000,1.0
2,16,cas multi,8.5,18878000,1.0
3,16,cas multi,8.5,18865000,1.0
4,16,cas multi,8.5,18880000,1.0
5,16,cas multi,8.5,18868000,1.0
6,16,cas multi,8.5,18880000,1.0
7,16,cas multi,8.5,18866000,1.0
8,16,cas multi,8.5,18880000,1.0
9,16,cas multi,8.5,18871000,1.0
10,16,cas multi,8.5,18880000,1.0
11,16,cas multi,8.5,18871000,1.0
12,16,cas multi,8.5,18880000,1.0
13,16,cas multi,8.5,18872000,1.0
14,16,cas multi,8.5,18880000,1.0
0,1,mutex add,20.1,498000,1.0
1,1,mutex add,20.3,492000,1.0
2,1,mutex add,20.1,497000,1.0
3,1,mutex add,19.9,503000,1.0
4,1,mutex add,19.9,503000,1.0
5,1,mutex add,19.9,503000,1.0
6,1,mutex add,20.3,494000,1.0
7,1,mutex add,20.3,492000,1.0
8,1,mutex add,20.3,492000,1.0
9,1,mutex add,20.2,495000,1.0
10,1,mutex add,19.9,503000,1.0
11,1,mutex add,19.9,503000,1.0
12,1,mutex add,19.9,503000,1.0
13,1,mutex add,19.9,503000,1.0
14,1,mutex add,19.9,503000,1.0
0,2,mutex add,328.3,61000,1.0
1,2,mutex add,309.6,65000,1.0
2,2,mutex add,308.8,66000,1.0
3,2,mutex add,308.0,65000,1.0
4,2,mutex add,308.1,65000,1.0
5,2,mutex add,308.8,66000,1.0
6,2,mutex add,333.8,60000,1.0
7,2,mutex add,312.8,64000,1.0
8,2,mutex add,305.8,66000,1.0
9,2,mutex add,301.7,67000,1.0
10,2,mutex add,316.5,64000,1.0
11,2,mutex add,325.7,62000,1.0
12,2,mutex add,345.1,58000,1.0
13,2,mutex add,304.6,67000,1.0
14,2,mutex add,305.5,66000,1.0
0,3,mutex add,349.3,86000,1.0
1,3,mutex add,318.5,95000,1.0
2,3,mutex add,295.4,102000,1.0
3,3,mutex add,304.4,101000,1.0
4,3,mutex add,305.5,100000,1.0
5,3,mutex add,328.0,93000,1.0
6,3,mutex add,332.0,92000,1.0
7,3,mutex add,322.5,94000,1.0
8,3,mutex add,306.9,99000,1.0
9,3,mutex add,308.9,98000,1.0
10,3,mutex add,293.8,103000,1.0
11,3,mutex add,306.2,99000,1.0
12,3,mutex add,304.5,101000,1.0
13,3,mutex add,333.0,91000,1.0
14,3,mutex add,298.3,101000,1.0
0,4,mutex add,572.4,71000,1.0
1,4,mutex add,580.8,71000,1.0
2,4,mutex add,574.7,72000,1.0
3,4,mutex add,568.6,71000,1.0
4,4,mutex add,576.6,71000,1.0
5,4,mutex add,584.5,70000,1.0
6,4,mutex add,570.6,71000,1.0
7,4,mutex add,570.1,71000,1.0
8,4,mutex add,576.1,70000,1.0
9,4,mutex add,582.0,71000,1.0
10,4,mutex add,572.1,71000,1.0
11,4,mutex add,576.3,71000,1.0
12,4,mutex add,571.2,72000,1.0
13,4,mutex add,577.4,70000,1.0
14,4,mutex add,569.7,71000,1.0
0,5,mutex add,442.7,115000,1.0
1,5,mutex add,435.9,116000,1.0
2,5,mutex add,430.6,117000,1.0
3,5,mutex add,428.9,120000,1.0
4,5,mutex add,447.0,115000,1.0
5,5,mutex add,436.3,117000,1.0
6,5,mutex add,433.2,117000,1.0
7,5,mutex add,438.0,115000,1.0
8,5,mutex add,440.2,114000,1.0
9,5,mutex add,428.0,118000,1.0
10,5,mutex add,438.6,116000,1.0
11,5,mutex add,435.7,117000,1.0
12,5,mutex add,444.9,115000,1.0
13,5,mutex add,439.3,118000,1.0
14,5,mutex add,440.7,115000,1.0
0,6,mutex add,744.1,83000,1.0
1,6,mutex add,724.1,84000,1.0
2,6,mutex add,728.1,85000,1.0
3,6,mutex add,726.4,84000,1.0
4,6,mutex add,731.7,83000,1.0
5,6,mutex add,718.5,85000,1.0
6,6,mutex add,723.4,84000,1.0
7,6,mutex add,719.5,85000,1.0
8,6,mutex add,725.4,85000,1.0
9,6,mutex add,739.8,83000,1.0
10,6,mutex add,717.9,85000,1.0
11,6,mutex add,728.5,85000,1.0
12,6,mutex add,740.9,84000,1.0
13,6,mutex add,734.4,83000,1.0
14,6,mutex add,725.0,84000,1.0
0,7,mutex add,891.8,80000,1.0
1,7,mutex add,868.3,82000,1.0
2,7,mutex add,866.9,82000,1.0
3,7,mutex add,875.5,84000,1.0
4,7,mutex add,859.6,83000,1.0
5,7,mutex add,905.9,80000,1.0
6,7,mutex add,872.2,82000,1.0
7,7,mutex add,873.3,84000,1.0
8,7,mutex add,888.5,81000,1.0
9,7,mutex add,890.5,81000,1.0
10,7,mutex add,873.3,83000,1.0
11,7,mutex add,867.4,83000,1.0
12,7,mutex add,869.6,83000,1.0
13,7,mutex add,866.1,83000,1.0
14,7,mutex add,873.2,83000,1.0
0,8,mutex add,997.3,82000,1.0
1,8,mutex add,1000.4,82000,1.0
2,8,mutex add,982.7,84000,1.0
3,8,mutex add,995.6,84000,1.0
4,8,mutex add,988.7,83000,1.0
5,8,mutex add,998.0,83000,1.0
6,8,mutex add,976.2,84000,1.0
7,8,mutex add,984.4,83000,1.0
8,8,mutex add,1011.9,82000,1.0
9,8,mutex add,984.2,85000,1.0
10,8,mutex add,991.3,83000,1.0
11,8,mutex add,994.9,83000,1.0
12,8,mutex add,998.9,82000,1.0
13,8,mutex add,982.4,84000,1.0
14,8,mutex add,1008.0,81000,1.0
0,9,mutex add,1091.5,85000,1.0
1,9,mutex add,1112.1,83000,1.0
2,9,mutex add,1115.5,84000,1.0
3,9,mutex add,1091.5,84000,1.0
4,9,mutex add,1121.3,84000,1.0
5,9,mutex add,1108.7,84000,1.0
6,9,mutex add,1106.1,85000,1.0
7,9,mutex add,1095.9,87000,1.0
8,9,mutex add,1117.5,84000,1.0
9,9,mutex add,1097.1,84000,1.0
10,9,mutex add,1078.4,87000,1.0
11,9,mutex add,1106.3,83000,1.0
12,9,mutex add,1085.1,85000,1.0
13,9,mutex add,1105.5,86000,1.0
14,9,mutex add,1086.3,85000,1.0
0,10,mutex add,1269.8,84000,1.0
1,10,mutex add,1276.2,82000,1.0
2,10,mutex add,1233.0,85000,1.0
3,10,mutex add,1253.3,83000,1.0
4,10,mutex add,1259.6,84000,1.0
5,10,mutex add,1249.5,84000,1.0
6,10,mutex add,1250.3,82000,1.0
7,10,mutex add,1251.1,85000,1.0
8,10,mutex add,1249.6,83000,1.0
9,10,mutex add,1255.7,86000,1.0
10,10,mutex add,1249.5,84000,1.0
11,10,mutex add,1251.8,83000,1.0
12,10,mutex add,1265.0,82000,1.0
13,10,mutex add,1243.6,84000,1.0
14,10,mutex add,1263.3,84000,1.0
0,11,mutex add,1361.5,85000,1.0
1,11,mutex add,1381.3,83000,1.0
2,11,mutex add,1380.8,84000,1.0
3,11,mutex add,1372.4,84000,1.0
4,11,mutex add,1335.6,87000,1.0
5,11,mutex add,1389.7,82000,1.0
6,11,mutex add,1388.3,83000,1.0
7,11,mutex add,1358.3,84000,1.0
8,11,mutex add,1358.2,85000,1.0
9,11,mutex add,1363.6,84000,1.0
10,11,mutex add,1355.7,84000,1.0
11,11,mutex add,1372.5,83000,1.0
12,11,mutex add,1370.4,83000,1.0
13,11,mutex add,1392.4,83000,1.0
14,11,mutex add,1366.1,86000,1.0
0,12,mutex add,1469.0,86000,1.0
1,12,mutex add,1454.9,86000,1.0
2,12,mutex add,1496.0,87000,1.0
3,12,mutex add,1477.4,87000,1.0
4,12,mutex add,1451.4,87000,1.0
5,12,mutex add,1467.5,87000,1.0
6,12,mutex add,1479.5,84000,1.0
7,12,mutex add,1478.6,84000,1.0
8,12,mutex add,1478.3,85000,1.0
9,12,mutex add,1463.3,85000,1.0
10,12,mutex add,1478.4,84000,1.0
11,12,mutex add,1476.4,85000,1.0
12,12,mutex add,1462.1,88000,1.0
13,12,mutex add,1452.0,87000,1.0
