Trial,Cores,Implementation,Nanos/Op,Total,Rlen
5,15,atomic add,1178.0,131000,1.0
6,15,atomic add,1158.7,133000,1.0
7,15,atomic add,1168.5,132000,1.0
8,15,atomic add,1166.3,133000,1.0
9,15,atomic add,1167.3,131000,1.0
10,15,atomic add,1172.3,131000,1.0
11,15,atomic add,1166.7,131000,1.0
12,15,atomic add,1182.7,131000,1.0
13,15,atomic add,1177.1,131000,1.0
14,15,atomic add,1177.7,130000,1.0
0,16,atomic add,1376.0,120000,1.0
1,16,atomic add,1369.8,121000,1.0
2,16,atomic add,1376.3,121000,1.0
3,16,atomic add,1362.1,123000,1.0
4,16,atomic add,1369.0,121000,1.0
5,16,atomic add,1372.3,120000,1.0
6,16,atomic add,1379.4,119000,1.0
7,16,atomic add,1371.4,119000,1.0
8,16,atomic add,1383.1,120000,1.0
9,16,atomic add,1380.4,120000,1.0
10,16,atomic add,1365.1,122000,1.0
11,16,atomic add,1391.0,121000,1.0
12,16,atomic add,1370.6,119000,1.0
13,16,atomic add,1367.8,121000,1.0
14,16,atomic add,1376.6,120000,1.0
0,1,cas add,17.1,586000,1.0
1,1,cas add,17.1,586000,1.0
2,1,cas add,17.1,586000,1.0
3,1,cas add,17.1,587000,1.0
4,1,cas add,17.1,586000,1.0
5,1,cas add,17.1,587000,1.0
6,1,cas add,17.1,586000,1.0
7,1,cas add,17.1,587000,1.0
8,1,cas add,17.1,586000,1.0
9,1,cas add,17.1,586000,1.0
10,1,cas add,17.1,586000,1.0
11,1,cas add,17.1,587000,1.0
12,1,cas add,17.1,586000,1.0
13,1,cas add,17.1,586000,1.0
14,1,cas add,17.1,586000,1.0
0,2,cas add,54.7,366000,1.0
1,2,cas add,54.8,366000,1.0
2,2,cas add,54.7,366000,1.0
3,2,cas add,54.8,366000,1.0
4,2,cas add,54.8,366000,1.0
5,2,cas add,54.8,366000,1.0
6,2,cas add,54.7,366000,1.0
7,2,cas add,54.8,366000,1.0
8,2,cas add,54.8,366000,1.0
9,2,cas add,54.8,365000,1.0
10,2,cas add,54.7,366000,1.0
11,2,cas add,54.7,366000,1.0
12,2,cas add,54.8,366000,1.0
13,2,cas add,54.8,366000,1.0
14,2,cas add,54.7,366000,1.0
0,3,cas add,142.9,211000,1.0
1,3,cas add,142.7,211000,1.0
2,3,cas add,141.9,212000,1.0
3,3,cas add,143.3,210000,1.0
4,3,cas add,142.2,212000,1.0
5,3,cas add,142.6,211000,1.0
6,3,cas add,143.2,210000,1.0
7,3,cas add,141.1,214000,1.0
8,3,cas add,142.2,212000,1.0
9,3,cas add,143.5,210000,1.0
10,3,cas add,142.1,212000,1.0
11,3,cas add,142.5,211000,1.0
12,3,cas add,142.7,211000,1.0
13,3,cas add,142.2,212000,1.0
14,3,cas add,142.7,211000,1.0
0,4,cas add,174.8,230000,1.0
1,4,cas add,174.6,230000,1.0
2,4,cas add,175.4,229000,1.0
3,4,cas add,175.3,229000,1.0
4,4,cas add,175.6,230000,1.0
5,4,cas add,175.6,229000,1.0
6,4,cas add,175.1,231000,1.0
7,4,cas add,174.9,229000,1.0
8,4,cas add,174.7,231000,1.0
9,4,cas add,175.1,230000,1.0
10,4,cas add,175.1,229000,1.0
11,4,cas add,174.3,230000,1.0
12,4,cas add,175.4,229000,1.0
13,4,cas add,175.0,230000,1.0
14,4,cas add,175.2,230000,1.0
0,5,cas add,229.2,220000,1.0
1,5,cas add,229.5,220000,1.0
2,5,cas add,229.4,220000,1.0
3,5,cas add,229.8,220000,1.0
4,5,cas add,229.7,220000,1.0
5,5,cas add,230.5,220000,1.0
6,5,cas add,229.8,220000,1.0
7,5,cas add,230.0,220000,1.0
8,5,cas add,229.6,220000,1.0
9,5,cas add,229.8,220000,1.0
10,5,cas add,229.8,220000,1.0
11,5,cas add,230.1,220000,1.0
12,5,cas add,229.8,220000,1.0
13,5,cas add,229.4,220000,1.0
14,5,cas add,230.4,220000,1.0
0,6,cas add,388.8,156000,1.0
1,6,cas add,390.4,155000,1.0
2,6,cas add,388.8,156000,1.0
3,6,cas add,391.2,155000,1.0
4,6,cas add,389.6,156000,1.0
5,6,cas add,390.1,156000,1.0
6,6,cas add,389.6,156000,1.0
7,6,cas add,389.5,156000,1.0
8,6,cas add,390.6,156000,1.0
9,6,cas add,389.3,156000,1.0
10,6,cas add,389.7,156000,1.0
11,6,cas add,391.1,156000,1.0
12,6,cas add,389.2,156000,1.0
13,6,cas add,390.2,156000,1.0
14,6,cas add,390.1,156000,1.0
0,7,cas add,524.9,135000,1.0
1,7,cas add,523.9,135000,1.0
2,7,cas add,522.7,136000,1.0
3,7,cas add,524.9,136000,1.0
4,7,cas add,527.0,135000,1.0
5,7,cas add,530.2,134000,1.0
6,7,cas add,525.4,135000,1.0
7,7,cas add,524.1,136000,1.0
8,7,cas add,522.9,136000,1.0
9,7,cas add,526.5,135000,1.0
10,7,cas add,524.9,136000,1.0
11,7,cas add,524.9,136000,1.0
12,7,cas add,524.4,136000,1.0
13,7,cas add,524.3,135000,1.0
14,7,cas add,524.8,136000,1.0
0,8,cas add,639.1,128000,1.0
1,8,cas add,641.3,127000,1.0
2,8,cas add,640.0,127000,1.0
3,8,cas add,637.2,128000,1.0
4,8,cas add,636.8,128000,1.0
5,8,cas add,640.4,126000,1.0
6,8,cas add,640.2,127000,1.0
7,8,cas add,639.8,127000,1.0
8,8,cas add,641.1,127000,1.0
9,8,cas add,643.3,126000,1.0
10,8,cas add,644.1,128000,1.0
11,8,cas add,641.7,127000,1.0
12,8,cas add,641.7,126000,1.0
13,8,cas add,647.2,125000,1.0
14,8,cas add,646.7,126000,1.0
0,9,cas add,598.6,155000,1.0
1,9,cas add,598.6,155000,1.0
2,9,cas add,601.1,155000,1.0
3,9,cas add,601.7,155000,1.0
4,9,cas add,604.5,155000,1.0
5,9,cas add,605.9,155000,1.0
6,9,cas add,597.8,155000,1.0
7,9,cas add,597.5,155000,1.0
8,9,cas add,601.2,155000,1.0
9,9,cas add,603.3,155000,1.0
10,9,cas add,603.2,155000,1.0
11,9,cas add,598.6,155000,1.0
12,9,cas add,598.3,155000,1.0
13,9,cas add,600.7,155000,1.0
14,9,cas add,599.3,155000,1.0
0,10,cas add,864.3,120000,1.0
1,10,cas add,864.6,120000,1.0
2,10,cas add,858.4,121000,1.0
3,10,cas add,864.2,119000,1.0
4,10,cas add,868.4,120000,1.0
5,10,cas add,860.7,120000,1.0
6,10,cas add,862.5,119000,1.0
7,10,cas add,859.8,120000,1.0
8,10,cas add,861.9,120000,1.0
9,10,cas add,861.1,119000,1.0
10,10,cas add,861.1,119000,1.0
11,10,cas add,861.1,119000,1.0
12,10,cas add,861.1,120000,1.0
13,10,cas add,858.5,120000,1.0
14,10,cas add,865.4,120000,1.0
0,11,cas add,1119.8,102000,1.0
1,11,cas add,1125.9,100000,1.0
2,11,cas add,1113.3,102000,1.0
3,11,cas add,1119.8,102000,1.0
4,11,cas add,1105.3,102000,1.0
5,11,cas add,1116.9,101000,1.0
6,11,cas add,1109.6,101000,1.0
7,11,cas add,1122.9,101000,1.0
8,11,cas add,1121.4,101000,1.0
9,11,cas add,1126.6,100000,1.0
10,11,cas add,1119.6,100000,1.0
11,11,cas add,1107.7,103000,1.0
12,11,cas add,1113.1,102000,1.0
13,11,cas add,1103.2,105000,1.0
14,11,cas add,1108.9,102000,1.0
0,12,cas add,1312.9,94000,1.0
1,12,cas add,1290.0,95000,1.0
2,12,cas add,1322.6,93000,1.0
3,12,cas add,1311.0,94000,1.0
4,12,cas add,1294.3,97000,1.0
5,12,cas add,1330.0,92000,1.0
6,12,cas add,1300.3,95000,1.0
7,12,cas add,1308.6,94000,1.0
8,12,cas add,1312.1,94000,1.0
9,12,cas add,1299.2,95000,1.0
10,12,cas add,1313.8,95000,1.0
11,12,cas add,1302.3,95000,1.0
12,12,cas add,1319.6,94000,1.0
13,12,cas add,1300.1,94000,1.0
14,12,cas add,1297.7,96000,1.0
0,13,cas add,1299.2,104000,1.0
1,13,cas add,1294.7,104000,1.0
2,13,cas add,1299.3,104000,1.0
3,13,cas add,1300.3,105000,1.0
4,13,cas add,1298.5,105000,1.0
5,13,cas add,1292.3,104000,1.0
6,13,cas add,1296.6,104000,1.0
7,13,cas add,1293.3,105000,1.0
8,13,cas add,1294.6,104000,1.0
9,13,cas add,1292.1,104000,1.0
10,13,cas add,1287.0,104000,1.0
11,13,cas add,1298.4,105000,1.0
12,13,cas add,1294.5,104000,1.0
13,13,cas add,1296.1,104000,1.0
14,13,cas add,1296.9,105000,1.0
0,14,cas add,1623.2,89000,1.0
1,14,cas add,1612.7,90000,1.0
2,14,cas add,1613.2,91000,1.0
3,14,cas add,1626.7,90000,1.0
4,14,cas add,1608.2,90000,1.0
5,14,cas add,1603.7,91000,1.0
6,14,cas add,1612.2,90000,1.0
7,14,cas add,1626.7,89000,1.0
8,14,cas add,1607.6,90000,1.0
9,14,cas add,1599.6,92000,1.0
10,14,cas add,1614.9,91000,1.0
11,14,cas add,1603.8,90000,1.0
12,14,cas add,1634.8,90000,1.0
13,14,cas add,1607.0,91000,1.0
14,14,cas add,1620.1,89000,1.0
0,15,cas add,1797.8,87000,1.0
1,15,cas add,1796.7,86000,1.0
2,15,cas add,1816.8,86000,1.0
3,15,cas add,1797.0,87000,1.0
4,15,cas add,1796.6,87000,1.0
5,15,cas add,1796.2,86000,1.0
6,15,cas add,1794.8,86000,1.0
7,15,cas add,1804.4,85000,1.0
8,15,cas add,1794.7,89000,1.0
9,15,cas add,1804.4,87000,1.0
10,15,cas add,1810.2,87000,1.0
11,15,cas add,1812.5,85000,1.0
12,15,cas add,1779.1,88000,1.0
13,15,cas add,1819.3,86000,1.0
14,15,cas add,1814.3,87000,1.0
0,16,cas add,2047.8,81000,1.0
1,16,cas add,2080.9,82000,1.0
2,16,cas add,2070.3,81000,1.0
3,16,cas add,2080.5,80000,1.0
4,16,cas add,2047.2,83000,1.0
5,16,cas add,2040.8,81000,1.0
6,16,cas add,2089.1,80000,1.0
7,16,cas add,2074.1,81000,1.0
8,16,cas add,2033.2,82000,1.0
9,16,cas add,2060.1,81000,1.0
10,16,cas add,2060.9,81000,1.0
11,16,cas add,2038.6,84000,1.0
12,16,cas add,2091.7,82000,1.0
13,16,cas add,2049.4,81000,1.0
14,16,cas add,2054.7,82000,1.0
0,1,cas multi,17.5,572000,1.0
1,1,cas multi,17.5,572000,1.0
2,1,cas multi,17.5,572000,1.0
3,1,cas multi,17.5,572000,1.0
4,1,cas multi,17.5,571000,1.0
5,1,cas multi,17.5,572000,1.0
6,1,cas multi,17.5,572000,1.0
7,1,cas multi,17.5,571000,1.0
8,1,cas multi,17.5,571000,1.0
9,1,cas multi,17.5,572000,1.0
10,1,cas multi,17.5,572000,1.0
11,1,cas multi,17.5,572000,1.0
12,1,cas multi,17.6,570000,1.0
13,1,cas multi,17.5,572000,1.0
14,1,cas multi,17.5,572000,1.0
0,2,cas multi,17.5,1144000,1.0
1,2,cas multi,17.5,1143000,1.0
2,2,cas multi,17.5,1144000,1.0
3,2,cas multi,17.5,1142000,1.0
4,2,cas multi,17.5,1144000,1.0
5,2,cas multi,17.5,1143000,1.0
6,2,cas multi,17.5,1144000,1.0
7,2,cas multi,17.5,1143000,1.0
8,2,cas multi,17.5,1144000,1.0
9,2,cas multi,17.5,1142000,1.0
10,2,cas multi,17.5,1144000,1.0
11,2,cas multi,17.5,1143000,1.0
12,2,cas multi,17.5,1143000,1.0
13,2,cas multi,17.5,1143000,1.0
14,2,cas multi,17.5,1144000,1.0
0,3,cas multi,17.5,1715000,1.0
1,3,cas multi,17.5,1716000,1.0
2,3,cas multi,17.5,1714000,1.0
3,3,cas multi,17.5,1716000,1.0
4,3,cas multi,17.5,1715000,1.0
5,3,cas multi,17.5,1716000,1.0
6,3,cas multi,17.5,1714000,1.0
7,3,cas multi,17.5,1716000,1.0
8,3,cas multi,17.5,1714000,1.0
9,3,cas multi,17.5,1716000,1.0
10,3,cas multi,17.5,1715000,1.0
11,3,cas multi,17.5,1716000,1.0
12,3,cas multi,17.5,1715000,1.0
13,3,cas multi,17.5,1716000,1.0
14,3,cas multi,17.5,1714000,1.0
0,4,cas multi,17.5,2288000,1.0
1,4,cas multi,17.5,2287000,1.0
2,4,cas multi,17.5,2288000,1.0
3,4,cas multi,17.5,2286000,1.0
4,4,cas multi,17.5,2288000,1.0
5,4,cas multi,17.5,2287000,1.0
6,4,cas multi,17.5,2288000,1.0
7,4,cas multi,17.5,2287000,1.0
8,4,cas multi,17.5,2288000,1.0
9,4,cas multi,17.5,2287000,1.0
10,4,cas multi,17.5,2288000,1.0
11,4,cas multi,17.5,2286000,1.0
12,4,cas multi,17.5,2288000,1.0
13,4,cas multi,17.5,2287000,1.0
14,4,cas multi,17.5,2288000,1.0
0,5,cas multi,17.5,2860000,1.0
1,5,cas multi,17.5,2859000,1.0
2,5,cas multi,17.5,2859000,1.0
3,5,cas multi,17.5,2858000,1.0
4,5,cas multi,17.5,2860000,1.0
5,5,cas multi,17.5,2858000,1.0
6,5,cas multi,17.5,2860000,1.0
7,5,cas multi,17.5,2859000,1.0
8,5,cas multi,17.5,2860000,1.0
9,5,cas multi,17.5,2858000,1.0
10,5,cas multi,17.5,2860000,1.0
11,5,cas multi,17.5,2859000,1.0
12,5,cas multi,17.5,2860000,1.0
13,5,cas multi,17.5,2859000,1.0
14,5,cas multi,17.5,2860000,1.0
0,6,cas multi,17.5,3424000,1.0
1,6,cas multi,17.5,3432000,1.0
2,6,cas multi,17.5,3429000,1.0
3,6,cas multi,17.5,3432000,1.0
4,6,cas multi,17.5,3430000,1.0
5,6,cas multi,17.5,3432000,1.0
6,6,cas multi,17.5,3432000,1.0
7,6,cas multi,17.5,3431000,1.0
8,6,cas multi,17.5,3430000,1.0
9,6,cas multi,17.5,3432000,1.0
10,6,cas multi,17.5,3431000,1.0
11,6,cas multi,17.5,3432000,1.0
12,6,cas multi,17.5,3431000,1.0
13,6,cas multi,17.5,3432000,1.0
14,6,cas multi,17.5,3431000,1.0
0,7,cas multi,17.5,4004000,1.0
1,7,cas multi,17.5,4000000,1.0
2,7,cas multi,17.5,4004000,1.0
3,7,cas multi,17.5,4002000,1.0
4,7,cas multi,17.5,4004000,1.0
5,7,cas multi,17.5,4002000,1.0
6,7,cas multi,17.5,4004000,1.0
7,7,cas multi,17.5,4002000,1.0
8,7,cas multi,17.5,4004000,1.0
9,7,cas multi,17.5,4000000,1.0
10,7,cas multi,17.5,4004000,1.0
11,7,cas multi,17.5,4002000,1.0
12,7,cas multi,17.5,4004000,1.0
13,7,cas multi,17.5,4001000,1.0
14,7,cas multi,17.5,4004000,1.0
0,8,cas multi,17.5,4576000,1.0
1,8,cas multi,17.5,4572000,1.0
2,8,cas multi,17.5,4575000,1.0
3,8,cas multi,17.5,4574000,1.0
4,8,cas multi,17.5,4576000,1.0
5,8,cas multi,17.5,4574000,1.0
6,8,cas multi,17.5,4576000,1.0
7,8,cas multi,17.5,4575000,1.0
8,8,cas multi,17.5,4574000,1.0
9,8,cas multi,17.5,4573000,1.0
10,8,cas multi,17.5,4576000,1.0
11,8,cas multi,17.5,4576000,1.0
12,8,cas multi,17.5,4576000,1.0
13,8,cas multi,17.5,4573000,1.0
14,8,cas multi,17.5,4576000,1.0
0,9,cas multi,17.5,5141000,1.0
1,9,cas multi,17.5,5148000,1.0
2,9,cas multi,17.5,5144000,1.0
3,9,cas multi,17.5,5148000,1.0
4,9,cas multi,17.5,5147000,1.0
5,9,cas multi,17.5,5148000,1.0
6,9,cas multi,17.5,5145000,1.0
7,9,cas multi,17.5,5148000,1.0
8,9,cas multi,17.5,5147000,1.0
9,9,cas multi,17.5,5148000,1.0
10,9,cas multi,17.5,5144000,1.0
11,9,cas multi,17.5,5148000,1.0
12,9,cas multi,17.5,5147000,1.0
13,9,cas multi,17.5,5148000,1.0
14,9,cas multi,17.5,5145000,1.0
0,10,cas multi,17.5,5720000,1.0
1,10,cas multi,17.5,5716000,1.0
2,10,cas multi,17.5,5719000,1.0
3,10,cas multi,17.5,5716000,1.0
4,10,cas multi,17.5,5720000,1.0
5,10,cas multi,17.5,5718000,1.0
6,10,cas multi,17.5,5720000,1.0
7,10,cas multi,17.5,5717000,1.0
8,10,cas multi,17.5,5720000,1.0
9,10,cas multi,17.5,5717000,1.0
10,10,cas multi,17.5,5720000,1.0
11,10,cas multi,17.5,5718000,1.0
12,10,cas multi,17.5,5720000,1.0
13,10,cas multi,17.5,5718000,1.0
14,10,cas multi,17.5,5720000,1.0
0,11,cas multi,17.5,6292000,1.0
1,11,cas multi,17.5,6286000,1.0
2,11,cas multi,17.5,6291000,1.0
3,11,cas multi,17.5,6290000,1.0
4,11,cas multi,17.5,6292000,1.0
5,11,cas multi,17.5,6289000,1.0
6,11,cas multi,17.5,6292000,1.0
7,11,cas multi,17.5,6291000,1.0
8,11,cas multi,17.5,6292000,1.0
9,11,cas multi,17.5,6290000,1.0
10,11,cas multi,17.5,6292000,1.0
11,11,cas multi,17.5,6290000,1.0
12,11,cas multi,17.5,6291000,1.0
13,11,cas multi,17.5,6283000,1.0
14,11,cas multi,17.5,6289000,1.0
0,12,cas multi,17.5,6853000,1.0
1,12,cas multi,17.5,6864000,1.0
2,12,cas multi,17.5,6855000,1.0
3,12,cas multi,17.5,6864000,1.0
4,12,cas multi,17.5,6861000,1.0
5,12,cas multi,17.5,6864000,1.0
6,12,cas multi,17.5,6861000,1.0
7,12,cas multi,17.5,6864000,1.0
8,12,cas multi,17.5,6862000,1.0
9,12,cas multi,17.5,6864000,1.0
10,12,cas multi,17.5,6861000,1.0
11,12,cas multi,17.5,6864000,1.0
12,12,cas multi,17.5,6862000,1.0
13,12,cas multi,17.5,6864000,1.0
14,12,cas multi,17.5,6861000,1.0
0,13,cas multi,17.6,7401000,1.0
1,13,cas multi,17.5,7435000,1.0
2,13,cas multi,17.5,7430000,1.0
3,13,cas multi,17.5,7436000,1.0
4,13,cas multi,17.5,7432000,1.0
5,13,cas multi,17.5,7436000,1.0
6,13,cas multi,17.5,7429000,1.0
7,13,cas multi,17.5,7436000,1.0
8,13,cas multi,17.5,7433000,1.0
9,13,cas multi,17.5,7436000,1.0
10,13,cas multi,17.5,7427000,1.0
11,13,cas multi,17.5,7436000,1.0
12,13,cas multi,17.5,7434000,1.0
13,13,cas multi,17.5,7436000,1.0
14,13,cas multi,17.5,7433000,1.0
0,14,cas multi,17.5,8008000,1.0
1,14,cas multi,17.5,8001000,1.0
2,14,cas multi,17.5,8008000,1.0
3,14,cas multi,17.5,8005000,1.0
4,14,cas multi,17.5,8008000,1.0
5,14,cas multi,17.5,8007000,1.0
6,14,cas multi,17.5,8008000,1.0
7,14,cas multi,17.5,8004000,1.0
8,14,cas multi,17.5,8008000,1.0
9,14,cas multi,17.5,8006000,1.0
10,14,cas multi,17.5,8008000,1.0
11,14,cas multi,17.5,8004000,1.0
12,14,cas multi,17.5,8008000,1.0
13,14,cas multi,17.5,8005000,1.0
14,14,cas multi,17.5,8008000,1.0
0,15,cas multi,17.5,8578000,1.0
1,15,cas multi,17.5,8571000,1.0
2,15,cas multi,17.5,8580000,1.0
3,15,cas multi,17.5,8576000,1.0
4,15,cas multi,17.5,8580000,1.0
5,15,cas multi,17.5,8577000,1.0
6,15,cas multi,17.5,8579000,1.0
7,15,cas multi,17.5,8571000,1.0
8,15,cas multi,17.5,8580000,1.0
9,15,cas multi,17.5,8576000,1.0
10,15,cas multi,17.5,8580000,1.0
11,15,cas multi,17.5,8576000,1.0
12,15,cas multi,17.5,8580000,1.0
13,15,cas multi,17.5,8577000,1.0
14,15,cas multi,17.5,8580000,1.0
0,16,cas multi,17.5,9152000,1.0
1,16,cas multi,17.5,9146000,1.0
2,16,cas multi,17.5,9151000,1.0
3,16,cas multi,17.5,9148000,1.0
4,16,cas multi,17.5,9152000,1.0
5,16,cas multi,17.5,9147000,1.0
6,16,cas multi,17.5,9152000,1.0
7,16,cas multi,17.5,9152000,1.0
8,16,cas multi,17.5,9152000,1.0
9,16,cas multi,17.5,9148000,1.0
10,16,cas multi,17.5,9152000,1.0
11,16,cas multi,17.5,9149000,1.0
12,16,cas multi,17.5,9152000,1.0
13,16,cas multi,17.5,9151000,1.0
14,16,cas multi,17.5,9152000,1.0
0,1,mutex add,42.4,236000,1.0
1,1,mutex add,42.4,236000,1.0
2,1,mutex add,42.4,236000,1.0
3,1,mutex add,42.3,237000,1.0
4,1,mutex add,42.4,236000,1.0
5,1,mutex add,42.3,237000,1.0
6,1,mutex add,42.5,236000,1.0
7,1,mutex add,42.3,237000,1.0
8,1,mutex add,42.4,236000,1.0
9,1,mutex add,42.3,237000,1.0
10,1,mutex add,42.4,236000,1.0
11,1,mutex add,42.3,237000,1.0
12,1,mutex add,42.4,236000,1.0
13,1,mutex add,42.4,237000,1.0
14,1,mutex add,42.4,236000,1.0
0,2,mutex add,388.1,55000,1.0
1,2,mutex add,233.4,86000,1.0
2,2,mutex add,187.4,107000,1.0
3,2,mutex add,287.1,70000,1.0
4,2,mutex add,251.5,80000,1.0
5,2,mutex add,281.9,72000,1.0
6,2,mutex add,202.7,100000,1.0
7,2,mutex add,187.3,107000,1.0
8,2,mutex add,201.6,100000,1.0
9,2,mutex add,330.0,63000,1.0
10,2,mutex add,299.7,68000,1.0
11,2,mutex add,187.6,107000,1.0
12,2,mutex add,245.2,82000,1.0
13,2,mutex add,271.3,74000,1.0
14,2,mutex add,287.8,70000,1.0
0,3,mutex add,335.9,90000,1.0
1,3,mutex add,334.7,90000,1.0
2,3,mutex add,334.1,91000,1.0
3,3,mutex add,337.1,90000,1.0
4,3,mutex add,342.5,89000,1.0
5,3,mutex add,334.5,91000,1.0
6,3,mutex add,335.5,90000,1.0
7,3,mutex add,344.8,88000,1.0
8,3,mutex add,338.3,90000,1.0
9,3,mutex add,339.1,91000,1.0
10,3,mutex add,336.6,91000,1.0
11,3,mutex add,343.5,90000,1.0
12,3,mutex add,338.6,90000,1.0
13,3,mutex add,339.7,89000,1.0
14,3,mutex add,339.7,89000,1.0
0,4,mutex add,533.3,77000,1.0
1,4,mutex add,540.3,75000,1.0
2,4,mutex add,534.9,77000,1.0
3,4,mutex add,536.3,76000,1.0
4,4,mutex add,539.3,75000,1.0
5,4,mutex add,543.1,76000,1.0
6,4,mutex add,540.8,75000,1.0
7,4,mutex add,545.1,75000,1.0
8,4,mutex add,540.9,75000,1.0
9,4,mutex add,536.0,76000,1.0
10,4,mutex add,546.6,75000,1.0
11,4,mutex add,537.8,75000,1.0
12,4,mutex add,542.0,75000,1.0
13,4,mutex add,546.4,76000,1.0
14,4,mutex add,549.2,74000,1.0
0,5,mutex add,684.0,75000,1.0
1,5,mutex add,690.5,75000,1.0
2,5,mutex add,690.2,73000,1.0
3,5,mutex add,672.9,76000,1.0
4,5,mutex add,676.1,76000,1.0
5,5,mutex add,687.9,74000,1.0
6,5,mutex add,677.5,75000,1.0
7,5,mutex add,676.8,75000,1.0
8,5,mutex add,678.3,75000,1.0
9,5,mutex add,672.9,75000,1.0
10,5,mutex add,687.1,74000,1.0
11,5,mutex add,674.9,76000,1.0
12,5,mutex add,670.7,77000,1.0
13,5,mutex add,665.1,77000,1.0
14,5,mutex add,675.2,76000,1.0
0,6,mutex add,1050.2,59000,1.0
1,6,mutex add,1042.9,60000,1.0
2,6,mutex add,1063.3,59000,1.0
3,6,mutex add,1054.7,58000,1.0
4,6,mutex add,1082.9,57000,1.0
5,6,mutex add,1067.0,59000,1.0
6,6,mutex add,1079.6,56000,1.0
7,6,mutex add,1067.8,58000,1.0
8,6,mutex add,1073.1,58000,1.0
9,6,mutex add,1036.0,60000,1.0
10,6,mutex add,1057.2,58000,1.0
11,6,mutex add,1057.7,60000,1.0
12,6,mutex add,1069.0,60000,1.0
13,6,mutex add,1065.5,59000,1.0
14,6,mutex add,1045.8,59000,1.0
0,7,mutex add,1386.6,52000,1.0
1,7,mutex add,1388.9,52000,1.0
2,7,mutex add,1409.8,52000,1.0
3,7,mutex add,1364.5,53000,1.0
4,7,mutex add,1394.9,52000,1.0
5,7,mutex add,1412.3,51000,1.0
6,7,mutex add,1411.2,52000,1.0
7,7,mutex add,1396.4,52000,1.0
8,7,mutex add,1424.2,52000,1.0
9,7,mutex add,1384.4,52000,1.0
10,7,mutex add,1445.3,53000,1.0
11,7,mutex add,1365.4,53000,1.0
12,7,mutex add,1404.8,53000,1.0
13,7,mutex add,1394.8,53000,1.0
14,7,mutex add,1401.1,52000,1.0
0,8,mutex add,1656.9,51000,1.0
1,8,mutex add,1672.4,51000,1.0
2,8,mutex add,1743.3,48000,1.0
3,8,mutex add,1663.7,51000,1.0
4,8,mutex add,1677.6,49000,1.0
5,8,mutex add,1684.4,50000,1.0
6,8,mutex add,1713.2,49000,1.0
7,8,mutex add,1656.6,51000,1.0
8,8,mutex add,1678.5,50000,1.0
9,8,mutex add,1679.4,49000,1.0
10,8,mutex add,1699.2,51000,1.0
11,8,mutex add,1689.3,48000,1.0
12,8,mutex add,1656.3,51000,1.0
13,8,mutex add,1677.3,50000,1.0
14,8,mutex add,1673.8,50000,1.0
0,9,mutex add,2124.1,44000,1.0
1,9,mutex add,2121.2,45000,1.0
2,9,mutex add,2165.0,45000,1.0
3,9,mutex add,2154.3,45000,1.0
4,9,mutex add,2167.6,46000,1.0
5,9,mutex add,2163.4,44000,1.0
6,9,mutex add,2146.5,45000,1.0
7,9,mutex add,2193.3,45000,1.0
8,9,mutex add,2159.0,46000,1.0
9,9,mutex add,2166.6,45000,1.0
10,9,mutex add,2134.9,46000,1.0
11,9,mutex add,2150.5,45000,1.0
12,9,mutex add,2126.7,45000,1.0
13,9,mutex add,2172.2,45000,1.0
14,9,mutex add,2154.3,45000,1.0
0,10,mutex add,2579.0,42000,1.0
1,10,mutex add,2504.8,43000,1.0
2,10,mutex add,2441.8,43000,1.0
3,10,mutex add,2473.1,44000,1.0
4,10,mutex add,2448.6,43000,1.0
5,10,mutex add,2513.4,42000,1.0
6,10,mutex add,2497.3,42000,1.0
7,10,mutex add,2495.5,43000,1.0
8,10,mutex add,2571.5,41000,1.0
9,10,mutex add,2465.0,43000,1.0
10,10,mutex add,2538.1,43000,1.0
11,10,mutex add,2599.3,40000,1.0
12,10,mutex add,2454.1,43000,1.0
13,10,mutex add,2487.2,44000,1.0
14,10,mutex add,2429.9,43000,1.0
0,11,mutex add,2783.7,44000,1.0
1,11,mutex add,2821.7,44000,1.0
2,11,mutex add,2774.4,44000,1.0
3,11,mutex add,2796.2,44000,1.0
4,11,mutex add,2826.7,44000,1.0
5,11,mutex add,2811.9,44000,1.0
6,11,mutex add,2747.4,44000,1.0
7,11,mutex add,2773.1,44000,1.0
8,11,mutex add,2797.4,44000,1.0
9,11,mutex add,2721.4,44000,1.0
10,11,mutex add,2769.7,44000,1.0
11,11,mutex add,2790.4,44000,1.0
12,11,mutex add,2787.3,44000,1.0
13,11,mutex add,2848.0,44000,1.0
14,11,mutex add,2786.1,44000,1.0
0,12,mutex add,2990.1,46000,1.0
1,12,mutex add,2969.7,45000,1.0
2,12,mutex add,2966.5,43000,1.0
3,12,mutex add,3018.5,46000,1.0
4,12,mutex add,2980.3,45000,1.0
5,12,mutex add,2988.2,47000,1.0
6,12,mutex add,3033.8,45000,1.0
7,12,mutex add,3002.4,44000,1.0
8,12,mutex add,3015.6,46000,1.0
9,12,mutex add,2978.4,45000,1.0
10,12,mutex add,2994.1,45000,1.0
11,12,mutex add,2966.3,46000,1.0
12,12,mutex add,2977.3,47000,1.0
13,12,mutex add,2952.0,47000,1.0
14,12,mutex add,3101.1,47000,1.0
0,13,mutex add,3201.6,43000,1.0
1,13,mutex add,3195.5,44000,1.0
2,13,mutex add,3197.7,43000,1.0
