Trial,Cores,Implementation,Nanos/Op,Total,Rlen
10,2,ticket blocking,7487.8,4000,1.0
11,2,ticket blocking,7514.3,4000,1.0
12,2,ticket blocking,7562.3,4000,1.0
13,2,ticket blocking,7520.2,4000,1.0
14,2,ticket blocking,7533.8,4000,1.0
0,3,ticket blocking,15281.7,3000,1.0
1,3,ticket blocking,16701.3,3000,1.0
2,3,ticket blocking,15578.5,3000,1.0
3,3,ticket blocking,15404.6,3000,1.0
4,3,ticket blocking,15438.8,3000,1.0
5,3,ticket blocking,15387.4,3000,1.0
6,3,ticket blocking,15372.3,3000,1.0
7,3,ticket blocking,15446.5,3000,1.0
8,3,ticket blocking,15391.0,3000,1.0
9,3,ticket blocking,15391.8,3000,1.0
10,3,ticket blocking,15427.0,3000,1.0
11,3,ticket blocking,15322.3,3000,1.0
12,3,ticket blocking,15312.6,3000,1.0
13,3,ticket blocking,15416.5,3000,1.0
14,3,ticket blocking,15383.9,3000,1.0
0,4,ticket blocking,27492.2,4000,1.0
1,4,ticket blocking,26013.2,4000,1.0
2,4,ticket blocking,26023.7,4000,1.0
3,4,ticket blocking,25843.9,4000,1.0
4,4,ticket blocking,26938.6,4000,1.0
5,4,ticket blocking,35624.3,4000,1.0
6,4,ticket blocking,25792.7,4000,1.0
7,4,ticket blocking,26773.7,4000,1.0
8,4,ticket blocking,26074.7,4000,1.0
9,4,ticket blocking,26547.9,4000,1.0
10,4,ticket blocking,29500.6,4000,1.0
11,4,ticket blocking,25079.6,4000,1.0
12,4,ticket blocking,26365.8,4000,1.0
13,4,ticket blocking,30161.9,4000,1.0
14,4,ticket blocking,26317.0,4000,1.0
0,1,queued fifo,44.4,226000,1.0
1,1,queued fifo,44.4,226000,1.0
2,1,queued fifo,44.4,226000,1.0
3,1,queued fifo,44.4,226000,1.0
4,1,queued fifo,44.4,226000,1.0
5,1,queued fifo,44.4,226000,1.0
6,1,queued fifo,44.4,226000,1.0
7,1,queued fifo,44.4,226000,1.0
8,1,queued fifo,44.4,226000,1.0
9,1,queued fifo,44.4,226000,1.0
10,1,queued fifo,44.4,226000,1.0
11,1,queued fifo,44.4,226000,1.0
12,1,queued fifo,44.4,226000,1.0
13,1,queued fifo,44.4,226000,1.0
14,1,queued fifo,44.4,226000,1.0
0,2,queued fifo,7775.1,4000,1.0
1,2,queued fifo,7735.5,4000,1.0
2,2,queued fifo,7745.3,4000,1.0
3,2,queued fifo,7719.5,4000,1.0
4,2,queued fifo,7735.2,4000,1.0
5,2,queued fifo,7863.9,4000,1.0
6,2,queued fifo,7892.1,4000,1.0
7,2,queued fifo,7858.6,4000,1.0
8,2,queued fifo,7834.6,4000,1.0
9,2,queued fifo,7822.8,4000,1.0
10,2,queued fifo,7828.8,4000,1.0
11,2,queued fifo,7854.1,4000,1.0
12,2,queued fifo,7836.5,4000,1.0
13,2,queued fifo,7845.3,4000,1.0
14,2,queued fifo,7899.3,4000,1.0
0,3,queued fifo,12705.5,3000,1.0
1,3,queued fifo,12674.2,3000,1.0
2,3,queued fifo,12312.2,3000,1.0
3,3,queued fifo,13378.6,3000,1.0
4,3,queued fifo,15435.7,3000,1.0
5,3,queued fifo,14750.7,3000,1.0
6,3,queued fifo,12865.7,3000,1.0
7,3,queued fifo,12635.4,3000,1.0
8,3,queued fifo,12549.2,3000,1.0
9,3,queued fifo,12619.2,3000,1.0
10,3,queued fifo,12739.0,3000,1.0
11,3,queued fifo,12706.1,3000,1.0
12,3,queued fifo,12715.1,3000,1.0
13,3,queued fifo,12731.1,3000,1.0
14,3,queued fifo,12715.0,3000,1.0
0,4,queued fifo,16947.7,4000,1.0
1,4,queued fifo,16880.5,4000,1.0
2,4,queued fifo,16911.4,4000,1.0
3,4,queued fifo,16949.9,4000,1.0
4,4,queued fifo,16812.0,4000,1.0
5,4,queued fifo,16949.8,4000,1.0
6,4,queued fifo,16869.3,4000,1.0
7,4,queued fifo,16942.5,4000,1.0
8,4,queued fifo,16916.3,4000,1.0
9,4,queued fifo,16955.3,4000,1.0
10,4,queued fifo,16882.3,4000,1.0
11,4,queued fifo,20836.9,4000,1.0
12,4,queued fifo,17603.0,4000,1.0
13,4,queued fifo,17113.3,4000,1.0
14,4,queued fifo,17168.2,4000,1.0
0,1,mutex3,19.3,518000,1.0
1,1,mutex3,19.3,518000,1.0
2,1,mutex3,19.3,518000,1.0
3,1,mutex3,19.3,518000,1.0
4,1,mutex3,19.3,518000,1.0
5,1,mutex3,19.3,518000,1.0
6,1,mutex3,19.4,517000,1.0
7,1,mutex3,19.3,518000,1.0
8,1,mutex3,19.3,518000,1.0
9,1,mutex3,19.3,518000,1.0
10,1,mutex3,19.3,518000,1.0
11,1,mutex3,19.3,518000,1.0
12,1,mutex3,19.3,518000,1.0
13,1,mutex3,19.3,518000,1.0
14,1,mutex3,19.3,518000,1.0
0,2,mutex3,168.6,120000,1.0
1,2,mutex3,168.8,119000,1.0
2,2,mutex3,169.2,120000,1.0
3,2,mutex3,165.9,122000,1.0
4,2,mutex3,165.4,121000,1.0
5,2,mutex3,168.2,119000,1.0
6,2,mutex3,164.3,123000,1.0
7,2,mutex3,167.2,120000,1.0
8,2,mutex3,168.9,119000,1.0
9,2,mutex3,168.8,120000,1.0
10,2,mutex3,169.1,119000,1.0
11,2,mutex3,169.6,118000,1.0
12,2,mutex3,165.3,122000,1.0
13,2,mutex3,170.1,118000,1.0
14,2,mutex3,167.3,120000,1.0
0,3,mutex3,270.0,112000,1.0
1,3,mutex3,262.1,115000,1.0
2,3,mutex3,259.7,116000,1.0
3,3,mutex3,263.1,115000,1.0
4,3,mutex3,266.2,114000,1.0
5,3,mutex3,268.7,112000,1.0
6,3,mutex3,263.6,116000,1.0
7,3,mutex3,262.5,116000,1.0
8,3,mutex3,266.6,113000,1.0
9,3,mutex3,263.7,115000,1.0
10,3,mutex3,266.1,114000,1.0
11,3,mutex3,261.3,116000,1.0
12,3,mutex3,272.7,112000,1.0
13,3,mutex3,262.0,116000,1.0
14,3,mutex3,267.5,114000,1.0
0,4,mutex3,327.5,125000,1.0
1,4,mutex3,316.4,128000,1.0
2,4,mutex3,324.0,126000,1.0
3,4,mutex3,323.7,126000,1.0
4,4,mutex3,324.2,124000,1.0
5,4,mutex3,318.6,126000,1.0
6,4,mutex3,325.6,124000,1.0
7,4,mutex3,322.1,127000,1.0
8,4,mutex3,325.0,124000,1.0
9,4,mutex3,324.1,126000,1.0
10,4,mutex3,321.3,125000,1.0
11,4,mutex3,325.7,125000,1.0
12,4,mutex3,323.4,126000,1.0
13,4,mutex3,324.8,124000,1.0
14,4,mutex3,315.3,128000,1.0
