Trial,Cores,Implementation,Nanos/Op,Total,Rlen
10,2,ticket blocking,7487.8,4000,1.0
11,2,ticket blocking,7514.3,4000,1.0
12,2,ticket blocking,7562.3,4000,1.0
13,2,ticket blocking,7520.2,4000,1.0
14,2,ticket blocking,7533.8,4000,1.0
0,3,ticket blocking,15281.7,3000,1.0
1,3,ticket blocking,16701.3,3000,1.0
2,3,ticket blocking,15578.5,3000,1.0
3,3,ticket blocking,15404.6,3000,1.0
4,3,ticket blocking,15438.8,3000,1.0
5,3,ticket blocking,15387.4,3000,1.0
6,3,ticket blocking,15372.3,3000,1.0
7,3,ticket blocking,15446.5,3000,1.0
8,3,ticket blocking,15391.0,3000,1.0
9,3,ticket blocking,15391.8,3000,1.0
10,3,ticket blocking,15427.0,3000,1.0
11,3,ticket blocking,15322.3,3000,1.0
12,3,ticket blocking,15312.6,3000,1.0
13,3,ticket blocking,15416.5,3000,1.0
14,3,ticket blocking,15383.9,3000,1.0
0,4,ticket blocking,27492.2,4000,1.0
1,4,ticket blocking,26013.2,4000,1.0
2,4,ticket blocking,26023.7,4000,1.0
3,4,ticket blocking,25843.9,4000,1.0
4,4,ticket blocking,26938.6,4000,1.0
5,4,ticket blocking,35624.3,4000,1.0
6,4,ticket blocking,25792.7,4000,1.0
7,4,ticket blocking,26773.7,4000,1.0
8,4,ticket blocking,26074.7,4000,1.0
9,4,ticket blocking,26547.9,4000,1.0
10,4,ticket blocking,29500.6,4000,1.0
11,4,ticket blocking,25079.6,4000,1.0
12,4,ticket blocking,26365.8,4000,1.0
13,4,ticket blocking,30161.9,4000,1.0
14,4,ticket blocking,26317.0,4000,1.0
0,1,queued fifo,44.4,226000,1.0
1,1,queued fifo,44.4,226000,1.0
2,1,queued fifo,44.4,226000,1.0
3,1,queued fifo,44.4,226000,1.0
4,1,queued fifo,44.4,226000,1.0
5,1,queued fifo,44.4,226000,1.0
6,1,queued fifo,44.4,226000,1.0
7,1,queued fifo,44.4,226000,1.0
8,1,queued fifo,44.4,226000,1.0
9,1,queued fifo,44.4,226000,1.0
10,1,queued fifo,44.4,226000,1.0
11,1,queued fifo,44.4,226000,1.0
12,1,queued fifo,44.4,226000,1.0
13,1,queued fifo,44.4,226000,1.0
14,1,queued fifo,44.4,226000,1.0
0,2,queued fifo,7775.1,4000,1.0
1,2,queued fifo,7735.5,4000,1.0
2,2,queued fifo,7745.3,4000,1.0
3,2,queued fifo,7719.5,4000,1.0
4,2,queued fifo,7735.2,4000,1.0
5,2,queued fifo,7863.9,4000,1.0
6,2,queued fifo,7892.1,4000,1.0
7,2,queued fifo,7858.6,4000,1.0
8,2,queued fifo,7834.6,4000,1.0
9,2,queued fifo,7822.8,4000,1.0
10,2,queued fifo,7828.8,4000,1.0
11,2,queued fifo,7854.1,4000,1.0
12,2,queued fifo,7836.5,4000,1.0
13,2,queued fifo,7845.3,4000,1.0
14,2,queued fifo,7899.3,4000,1.0
0,3,queued fifo,12705.5,3000,1.0
1,3,queued fifo,12674.2,3000,1.0
2,3,queued fifo,12312.2,3000,1.0
3,3,queued fifo,13378.6,3000,1.0
4,3,queued fifo,15435.7,3000,1.0
5,3,queued fifo,14750.7,3000,1.0
6,3,queued fifo,12865.7,3000,1.0
7,3,queued fifo,12635.4,3000,1.0
8,3,queued fifo,12549.2,3000,1.0
9,3,queued fifo,12619.2,3000,1.0
10,3,queued fifo,12739.0,3000,1.0
11,3,queued fifo,12706.1,3000,1.0
12,3,queued fifo,12715.1,3000,1.0
13,3,queued fifo,12731.1,3000,1.0
14,3,queued fifo,12715.0,3000,1.0
0,4,queued fifo,16947.7,4000,1.0
1,4,queued fifo,16880.5,4000,1.0
2,4,queued fifo,16911.4,4000,1.0
3,4,queued fifo,16949.9,4000,1.0
4,4,queued fifo,16812.0,4000,1.0
5,4,queued fifo,16949.8,4000,1.0
6,4,queued fifo,16869.3,4000,1.0
7,4,queued fifo,16942.5,4000,1.0
8,4,queued fifo,16916.3,4000,1.0
9,4,queued fifo,16955.3,4000,1.0
10,4,queued fifo,16882.3,4000,1.0
11,4,queued fifo,20836.9,4000,1.0
12,4,queued fifo,17603.0,4000,1.0
13,4,queued fifo,17113.3,4000,1.0
14,4,queued fifo,17168.2,4000,1.0
0,1,mutex3,19.3,518000,1.0
1,1,mutex3,19.3,518000,1.0
2,1,mutex3,19.3,518000,1.0
3,1,mutex3,19.3,518000,1.0
4,1,mutex3,19.3,518000,1.0
5,1,mutex3,19.3,518000,1.0
6,1,mutex3,19.4,517000,1.0
7,1,mutex3,19.3,518000,1.0
8,1,mutex3,19.3,518000,1.0
9,1,mutex3,19.3,518000,1.0
10,1,mutex3,19.3,518000,1.0
11,1,mutex3,19.3,518000,1.0
12,1,mutex3,19.3,518000,1.0
13,1,mutex3,19.3,518000,1.0
14,1,mutex3,19.3,518000,1.0
0,2,mutex3,168.6,120000,1.0
1,2,mutex3,168.8,119000,1.0
2,2,mutex3,169.2,120000,1.0
3,2,mutex3,165.9,122000,1.0
4,2,mutex3,165.4,121000,1.0
5,2,mutex3,168.2,119000,1.0
6,2,mutex3,164.3,123000,1.0
7,2,mutex3,167.2,120000,1.0
8,2,mutex3,168.9,119000,1.0
9,2,mutex3,168.8,120000,1.0
10,2,mutex3,169.1,119000,1.0
11,2,mutex3,169.6,118000,1.0
12,2,mutex3,165.3,122000,1.0
13,2,mutex3,170.1,118000,1.0
14,2,mutex3,167.3,120000,1.0
0,3,mutex3,270.0,112000,1.0
1,3,mutex3,262.1,115000,1.0
2,3,mutex3,259.7,116000,1.0
3,3,mutex3,263.1,115000,1.0
4,3,mutex3,266.2,114000,1.0
5,3,mutex3,268.7,112000,1.0
6,3,mutex3,263.6,116000,1.0
7,3,mutex3,262.5,116000,1.0
8,3,mutex3,266.6,113000,1.0
9,3,mutex3,263.7,115000,1.0
10,3,mutex3,266.1,114000,1.0
11,3,mutex3,261.3,116000,1.0
12,3,mutex3,272.7,112000,1.0
13,3,mutex3,262.0,116000,1.0
14,3,mutex3,267.5,114000,1.0
0,4,mutex3,327.5,125000,1.0
1,4,mutex3,316.4,128000,1.0
2,4,mutex3,324.0,126000,1.0
3,4,mutex3,323.7,126000,1.0
4,4,mutex3,324.2,124000,1.0
5,4,mutex3,318.6,126000,1.0
6,4,mutex3,325.6,124000,1.0
7,4,mutex3,322.1,127000,1.0
8,4,mutex3,325.0,124000,1.0
9,4,mutex3,324.1,126000,1.0
10,4,mutex3,321.3,125000,1.0
11,4,mutex3,325.7,125000,1.0
12,4,mutex3,323.4,126000,1.0
13,4,mutex3,324.8,124000,1.0
14,4,mutex3,315.3,128000,1.0
0,5,plain add,4.2,600548600,1.0
1,5,plain add,4.2,598844400,1.0
2,5,plain add,4.2,597451600,1.0
3,5,plain add,4.2,599854200,1.0
4,5,plain add,4.2,600000600,1.0
5,5,plain add,4.2,600302600,1.0
6,5,plain add,4.2,600779600,1.0
7,5,plain add,4.2,598297000,1.0
8,5,plain add,4.2,599752200,1.0
9,5,plain add,4.1,602100600,1.0
10,5,plain add,4.2,599895000,1.0
11,5,plain add,4.1,602064200,1.0
12,5,plain add,4.2,597706800,1.0
13,5,plain add,4.2,601483000,1.0
14,5,plain add,4.1,601149200,1.0
0,6,plain add,5.0,600860000,1.0
1,6,plain add,5.0,603483400,1.0
2,6,plain add,5.0,601379000,1.0
3,6,plain add,5.0,595981000,1.0
4,6,plain add,5.0,600511800,1.0
5,6,plain add,5.0,601115000,1.0
6,6,plain add,5.0,599976400,1.0
7,6,plain add,5.0,603260000,1.0
8,6,plain add,5.0,602113200,1.0
9,6,plain add,5.0,599514200,1.0
10,6,plain add,5.0,601205000,1.0
11,6,plain add,5.0,601992200,1.0
12,6,plain add,5.0,601376600,1.0
13,6,plain add,5.0,602026000,1.0
14,6,plain add,5.0,600234400,1.0
0,5,tls add,2.6,952469400,1.0
1,5,tls add,2.6,957196000,1.0
2,5,tls add,2.6,959102000,1.0
3,5,tls add,2.6,955558000,1.0
4,5,tls add,2.6,949164400,1.0
5,5,tls add,2.6,954752000,1.0
6,5,tls add,2.6,955555400,1.0
7,5,tls add,2.6,955570800,1.0
8,5,tls add,2.6,955724800,1.0
9,5,tls add,2.6,955828200,1.0
10,5,tls add,2.6,957004000,1.0
11,5,tls add,2.6,956710000,1.0
12,5,tls add,2.6,953932600,1.0
13,5,tls add,2.6,956688000,1.0
14,5,tls add,2.6,959049600,1.0
0,6,tls add,3.1,956684400,1.0
1,6,tls add,3.1,958357200,1.0
2,6,tls add,3.1,956636800,1.0
3,6,tls add,3.1,956008200,1.0
4,6,tls add,3.1,959190600,1.0
5,6,tls add,3.1,956376400,1.0
6,6,tls add,3.1,958248600,1.0
7,6,tls add,3.1,955097800,1.0
8,6,tls add,3.2,950183800,1.0
9,6,tls add,3.2,953410800,1.0
10,6,tls add,3.1,960073600,1.0
11,6,tls add,3.1,957054400,1.0
12,6,tls add,3.1,956718800,1.0
13,6,tls add,3.1,955526200,1.0
14,6,tls add,3.1,958251200,1.0
0,5,atomic add,140.1,17793200,1.0
1,5,atomic add,140.3,17791400,1.0
2,5,atomic add,140.4,17780000,1.0
3,5,atomic add,140.6,17777400,1.0
4,5,atomic add,140.5,17787600,1.0
5,5,atomic add,140.3,17785000,1.0
6,5,atomic add,140.6,17786800,1.0
7,5,atomic add,140.8,17787200,1.0
8,5,atomic add,140.4,17782600,1.0
9,5,atomic add,140.4,17784000,1.0
10,5,atomic add,140.5,17768800,1.0
11,5,atomic add,140.6,17775800,1.0
12,5,atomic add,140.1,17787600,1.0
13,5,atomic add,140.4,17778800,1.0
14,5,atomic add,140.0,17776600,1.0
0,6,atomic add,168.5,17777200,1.0
1,6,atomic add,168.4,17790600,1.0
2,6,atomic add,168.9,17783000,1.0
3,6,atomic add,168.4,17795400,1.0
4,6,atomic add,168.6,17792000,1.0
5,6,atomic add,169.0,17776000,1.0
6,6,atomic add,168.4,17792800,1.0
7,6,atomic add,169.0,17796600,1.0
8,6,atomic add,168.7,17786200,1.0
9,6,atomic add,168.5,17781800,1.0
10,6,atomic add,168.5,17784200,1.0
11,6,atomic add,168.7,17787000,1.0
12,6,atomic add,167.9,17792000,1.0
13,6,atomic add,168.1,17777600,1.0
14,6,atomic add,167.3,17786600,1.0
0,5,cas add,483.3,5156000,1.0
1,5,cas add,484.0,5157200,1.0
2,5,cas add,482.9,5168800,1.0
3,5,cas add,483.0,5159200,1.0
4,5,cas add,485.1,5154000,1.0
5,5,cas add,482.1,5167800,1.0
6,5,cas add,484.4,5161800,1.0
7,5,cas add,483.9,5158200,1.0
8,5,cas add,482.7,5162800,1.0
9,5,cas add,484.1,5164200,1.0
10,5,cas add,483.6,5169800,1.0
11,5,cas add,483.0,5159600,1.0
12,5,cas add,483.1,5174800,1.0
13,5,cas add,483.4,5164000,1.0
14,5,cas add,481.6,5166400,1.0
0,6,cas add,580.1,5164800,1.0
1,6,cas add,579.9,5166600,1.0
2,6,cas add,582.2,5153400,1.0
3,6,cas add,579.3,5164800,1.0
4,6,cas add,580.0,5172800,1.0
5,6,cas add,580.5,5154600,1.0
6,6,cas add,581.4,5163200,1.0
7,6,cas add,578.0,5162400,1.0
8,6,cas add,579.6,5155200,1.0
9,6,cas add,581.8,5157000,1.0
10,6,cas add,580.8,5165800,1.0
11,6,cas add,578.9,5162000,1.0
12,6,cas add,579.7,5161000,1.0
13,6,cas add,579.8,5167800,1.0
14,6,cas add,578.2,5154200,1.0
0,5,cas multi,15.1,164997600,1.0
1,5,cas multi,15.1,164658200,1.0
2,5,cas multi,15.2,163694800,1.0
3,5,cas multi,15.1,165468600,1.0
4,5,cas multi,15.1,165078200,1.0
5,5,cas multi,15.1,164516200,1.0
6,5,cas multi,15.1,164918000,1.0
7,5,cas multi,15.1,164733600,1.0
8,5,cas multi,15.1,165516800,1.0
9,5,cas multi,15.1,165494800,1.0
10,5,cas multi,15.2,164215600,1.0
11,5,cas multi,15.1,165257800,1.0
12,5,cas multi,15.1,165536200,1.0
13,5,cas multi,15.2,164652600,1.0
14,5,cas multi,15.1,165196200,1.0
0,6,cas multi,18.1,165505000,1.0
1,6,cas multi,18.2,164972600,1.0
2,6,cas multi,18.2,165237000,1.0
3,6,cas multi,18.2,164960000,1.0
4,6,cas multi,18.1,165512600,1.0
5,6,cas multi,18.1,165531200,1.0
6,6,cas multi,18.2,163973200,1.0
7,6,cas multi,18.3,164203800,1.0
8,6,cas multi,18.1,165631800,1.0
9,6,cas multi,18.1,165204400,1.0
10,6,cas multi,18.1,165716400,1.0
11,6,cas multi,18.1,164686800,1.0
12,6,cas multi,18.1,165301200,1.0
13,6,cas multi,18.1,165556000,1.0
14,6,cas multi,18.0,165601400,1.0
0,5,mutex add,331.9,7567200,1.0
1,5,mutex add,331.7,7561200,1.0
2,5,mutex add,332.2,7548800,1.0
3,5,mutex add,334.1,7519800,1.0
4,5,mutex add,334.2,7516600,1.0
5,5,mutex add,331.5,7565200,1.0
6,5,mutex add,332.3,7560000,1.0
7,5,mutex add,332.8,7549000,1.0
8,5,mutex add,331.9,7569600,1.0
9,5,mutex add,330.1,7598200,1.0
10,5,mutex add,332.6,7540600,1.0
11,5,mutex add,333.0,7543600,1.0
12,5,mutex add,331.9,7557600,1.0
13,5,mutex add,332.1,7551600,1.0
14,5,mutex add,330.9,7555400,1.0
0,6,mutex add,404.2,7471600,1.0
1,6,mutex add,404.6,7449400,1.0
2,6,mutex add,405.4,7449400,1.0
3,6,mutex add,405.6,7445800,1.0
4,6,mutex add,405.7,7453800,1.0
5,6,mutex add,404.3,7470200,1.0
6,6,mutex add,404.3,7479000,1.0
7,6,mutex add,405.9,7450200,1.0
8,6,mutex add,408.1,7409800,1.0
9,6,mutex add,404.4,7466800,1.0
10,6,mutex add,404.5,7466600,1.0
11,6,mutex add,405.2,7452800,1.0
12,6,mutex add,404.8,7470200,1.0
13,6,mutex add,402.3,7507200,1.0
14,6,mutex add,401.1,7479600,1.0
0,5,pure spin,906.2,2750200,1.0
1,5,pure spin,1044.7,2385400,1.0
2,5,pure spin,1058.3,2362400,1.0
3,5,pure spin,1062.5,2349200,1.0
4,5,pure spin,996.5,2505000,1.0
5,5,pure spin,1053.9,2368400,1.0
6,5,pure spin,1014.0,2457800,1.0
7,5,pure spin,956.0,2615000,1.0
8,5,pure spin,1104.4,2263800,1.0
9,5,pure spin,969.4,2579000,1.0
10,5,pure spin,1069.1,2332600,1.0
11,5,pure spin,1058.2,2355000,1.0
12,5,pure spin,976.3,2560800,1.0
13,5,pure spin,1009.9,2471600,1.0
14,5,pure spin,999.7,2489000,1.0
0,6,pure spin,1459.4,2061200,1.0
1,6,pure spin,1419.8,2110200,1.0
2,6,pure spin,1626.7,1844200,1.0
3,6,pure spin,1430.1,2087600,1.0
4,6,pure spin,1582.6,1888000,1.0
5,6,pure spin,1505.1,1974600,1.0
6,6,pure spin,1433.6,2087000,1.0
7,6,pure spin,1466.3,2062200,1.0
8,6,pure spin,1402.8,2135800,1.0
9,6,pure spin,1353.9,2215800,1.0
10,6,pure spin,1403.3,2135200,1.0
11,6,pure spin,1266.7,2362200,1.0
12,6,pure spin,1428.2,2151000,1.0
13,6,pure spin,1343.1,2236600,1.0
14,6,pure spin,1456.1,2079600,1.0
0,5,pause spin,494.5,5095800,1.0
1,5,pause spin,527.9,4735600,1.0
2,5,pause spin,505.8,5061400,1.0
3,5,pause spin,488.0,5204600,1.0
4,5,pause spin,533.4,4687200,1.0
5,5,pause spin,525.2,4759800,1.0
6,5,pause spin,505.1,5049400,1.0
7,5,pause spin,496.4,5028400,1.0
8,5,pause spin,487.7,5238200,1.0
9,5,pause spin,478.0,5221400,1.0
10,5,pause spin,501.3,4981600,1.0
11,5,pause spin,495.3,5031600,1.0
12,5,pause spin,541.1,4694400,1.0
13,5,pause spin,512.9,4858800,1.0
14,5,pause spin,520.5,4857200,1.0
0,6,pause spin,619.2,4831800,1.0
1,6,pause spin,628.0,4764400,1.0
2,6,pause spin,619.7,4828400,1.0
3,6,pause spin,612.0,4895400,1.0
4,6,pause spin,650.4,4612400,1.0
5,6,pause spin,612.3,4899800,1.0
6,6,pause spin,569.4,5240800,1.0
7,6,pause spin,618.5,4833600,1.0
8,6,pause spin,620.2,4867400,1.0
9,6,pause spin,612.9,4901400,1.0
10,6,pause spin,605.9,4997400,1.0
11,6,pause spin,619.1,4845400,1.0
12,6,pause spin,612.3,4978200,1.0
13,6,pause spin,635.0,4724800,1.0
14,6,pause spin,628.8,4739400,1.0
0,5,yield spin,80.5,31113400,1.0
1,5,yield spin,80.4,31097600,1.0
2,5,yield spin,79.8,31385000,1.0
3,5,yield spin,79.6,31422800,1.0
4,5,yield spin,79.7,31452600,1.0
5,5,yield spin,80.1,31280800,1.0
6,5,yield spin,79.8,31406000,1.0
7,5,yield spin,79.6,31417400,1.0
8,5,yield spin,79.3,31510600,1.0
9,5,yield spin,79.4,31482200,1.0
10,5,yield spin,81.4,30766600,1.0
11,5,yield spin,79.5,31434600,1.0
12,5,yield spin,80.5,31126800,1.0
13,5,yield spin,80.3,31140200,1.0
14,5,yield spin,80.0,31171200,1.0
0,6,yield spin,94.8,31747800,1.0
1,6,yield spin,93.8,32097800,1.0
2,6,yield spin,93.5,32152000,1.0
3,6,yield spin,95.8,31460200,1.0
4,6,yield spin,94.3,31884600,1.0
5,6,yield spin,93.7,32091200,1.0
6,6,yield spin,93.6,32120400,1.0
7,6,yield spin,94.1,31975800,1.0
8,6,yield spin,94.5,31877600,1.0
9,6,yield spin,93.9,32044200,1.0
10,6,yield spin,93.3,32285400,1.0
11,6,yield spin,93.7,32056400,1.0
12,6,yield spin,94.7,31773200,1.0
13,6,yield spin,93.6,32151800,1.0
14,6,yield spin,93.7,31898000,1.0
0,5,ticket spin,115881.9,100200,1.0
1,5,ticket spin,207494.5,103400,1.0
2,5,ticket spin,68483.9,101000,1.0
3,5,ticket spin,234545.0,81800,1.0
4,5,ticket spin,231245.5,100200,1.0
5,5,ticket spin,111575.5,105000,1.0
6,5,ticket spin,98006.6,102600,1.0
7,5,ticket spin,111020.6,99400,1.0
8,5,ticket spin,90734.3,100200,1.0
9,5,ticket spin,105854.9,109200,1.0
10,5,ticket spin,184905.4,105000,1.0
11,5,ticket spin,166891.7,102600,1.0
12,5,ticket spin,124906.2,102600,1.0
13,5,ticket spin,138160.5,102600,1.0
14,5,ticket spin,171146.0,95400,1.0
0,6,ticket spin,288090.7,90800,1.0
1,6,ticket spin,209505.1,66000,1.0
2,6,ticket spin,145404.1,102000,1.0
3,6,ticket spin,179684.6,98800,1.0
4,6,ticket spin,109654.5,69200,1.0
5,6,ticket spin,479187.1,35600,1.0
6,6,ticket spin,416510.4,69200,1.0
7,6,ticket spin,141279.2,66800,1.0
8,6,ticket spin,74137.9,58000,1.0
9,6,ticket spin,1012300.4,34000,1.0
10,6,ticket spin,202356.8,67600,1.0
11,6,ticket spin,374587.3,35600,1.0
12,6,ticket spin,786547.1,34000,1.0
13,6,ticket spin,285492.7,35600,1.0
14,6,ticket spin,647198.8,33200,1.0
0,5,ticket yield,4632.8,548200,1.0
1,5,ticket yield,4591.6,546000,1.0
2,5,ticket yield,2915.5,871600,1.0
3,5,ticket yield,4433.4,573200,1.0
4,5,ticket yield,4598.4,553400,1.0
5,5,ticket yield,3393.1,737800,1.0
6,5,ticket yield,4541.1,559200,1.0
7,5,ticket yield,2743.2,921000,1.0
8,5,ticket yield,4444.4,564200,1.0
9,5,ticket yield,3168.9,802200,1.0
10,5,ticket yield,3225.2,783200,1.0
11,5,ticket yield,4510.7,556000,1.0
12,5,ticket yield,4594.4,550000,1.0
13,5,ticket yield,4547.0,555400,1.0
14,5,ticket yield,2782.7,896800,1.0
0,6,ticket yield,5029.0,605400,1.0
1,6,ticket yield,5770.6,527600,1.0
2,6,ticket yield,6230.6,488600,1.0
3,6,ticket yield,5490.3,554600,1.0
4,6,ticket yield,5243.1,587600,1.0
5,6,ticket yield,5095.7,604600,1.0
6,6,ticket yield,5427.9,560800,1.0
7,6,ticket yield,5180.1,588200,1.0
8,6,ticket yield,6087.8,505800,1.0
9,6,ticket yield,5806.2,525000,1.0
10,6,ticket yield,5932.7,527000,1.0
11,6,ticket yield,5945.3,510600,1.0
12,6,ticket yield,5185.5,587400,1.0
13,6,ticket yield,5501.3,559600,1.0
14,6,ticket yield,5907.6,505400,1.0
0,5,ticket blocking,43383.4,58600,1.0
1,5,ticket blocking,43053.9,58600,1.0
2,5,ticket blocking,43220.6,59200,1.0
3,5,ticket blocking,43562.2,58600,1.0
4,5,ticket blocking,42427.5,59600,1.0
5,5,ticket blocking,43212.2,59200,1.0
6,5,ticket blocking,42972.2,58600,1.0
7,5,ticket blocking,43254.6,58600,1.0
8,5,ticket blocking,43160.4,58600,1.0
9,5,ticket blocking,43094.3,58600,1.0
10,5,ticket blocking,42325.3,59600,1.0
11,5,ticket blocking,42976.6,58600,1.0
12,5,ticket blocking,43376.2,58200,1.0
13,5,ticket blocking,44511.5,57200,1.0
14,5,ticket blocking,42381.6,59200,1.0
0,6,ticket blocking,64531.6,48000,1.0
1,6,ticket blocking,63026.1,49200,1.0
2,6,ticket blocking,63219.3,49200,1.0
3,6,ticket blocking,62722.6,49200,1.0
4,6,ticket blocking,62401.9,50400,1.0
5,6,ticket blocking,61902.8,49200,1.0
6,6,ticket blocking,60920.7,51600,1.0
7,6,ticket blocking,62180.5,50400,1.0
8,6,ticket blocking,63190.4,49200,1.0
9,6,ticket blocking,61823.5,50400,1.0
10,6,ticket blocking,62189.9,50400,1.0
11,6,ticket blocking,61754.1,50400,1.0
12,6,ticket blocking,61964.0,50400,1.0
13,6,ticket blocking,61289.2,50400,1.0
14,6,ticket blocking,59865.8,50400,1.0
0,5,queued fifo,21578.4,117000,1.0
1,5,queued fifo,22355.8,114000,1.0
2,5,queued fifo,22067.5,114000,1.0
3,5,queued fifo,21764.0,118000,1.0
4,5,queued fifo,22069.7,117000,1.0
5,5,queued fifo,22175.3,115000,1.0
6,5,queued fifo,21823.6,116000,1.0
7,5,queued fifo,22441.8,115000,1.0
8,5,queued fifo,21892.7,116000,1.0
9,5,queued fifo,22112.6,116000,1.0
10,5,queued fifo,21829.2,117000,1.0
11,5,queued fifo,22003.6,115000,1.0
12,5,queued fifo,21532.9,117000,1.0
13,5,queued fifo,21877.1,115000,1.0
14,5,queued fifo,21714.0,116000,1.0
0,6,queued fifo,25787.0,117600,1.0
1,6,queued fifo,26938.2,115200,1.0
2,6,queued fifo,28093.4,111600,1.0
3,6,queued fifo,26651.9,115200,1.0
4,6,queued fifo,26399.6,116400,1.0
5,6,queued fifo,26700.5,116400,1.0
6,6,queued fifo,26624.7,117600,1.0
7,6,queued fifo,26527.2,114000,1.0
8,6,queued fifo,26494.5,117600,1.0
9,6,queued fifo,26615.1,117600,1.0
10,6,queued fifo,26737.4,116400,1.0
11,6,queued fifo,26224.1,116800,1.0
12,6,queued fifo,26546.1,115200,1.0
13,6,queued fifo,27033.5,116400,1.0
14,6,queued fifo,25837.1,116400,1.0
0,5,mutex3,345.1,7266600,1.0
1,5,mutex3,345.4,7272000,1.0
2,5,mutex3,345.9,7262400,1.0
3,5,mutex3,345.7,7265400,1.0
4,5,mutex3,346.9,7241800,1.0
5,5,mutex3,345.3,7262800,1.0
6,5,mutex3,346.3,7241800,1.0
7,5,mutex3,344.2,7298400,1.0
8,5,mutex3,345.2,7265200,1.0
9,5,mutex3,345.6,7266800,1.0
10,5,mutex3,345.4,7273200,1.0
11,5,mutex3,344.2,7298400,1.0
12,5,mutex3,346.7,7246600,1.0
13,5,mutex3,345.3,7273200,1.0
14,5,mutex3,343.1,7286400,1.0
0,6,mutex3,420.7,7169600,1.0
1,6,mutex3,417.1,7230000,1.0
2,6,mutex3,418.8,7210800,1.0
3,6,mutex3,418.1,7223600,1.0
4,6,mutex3,419.0,7217600,1.0
5,6,mutex3,418.8,7219800,1.0
6,6,mutex3,417.2,7214800,1.0
7,6,mutex3,417.1,7239000,1.0
8,6,mutex3,419.1,7205400,1.0
9,6,mutex3,419.4,7209400,1.0
10,6,mutex3,419.8,7202000,1.0
11,6,mutex3,419.1,7215400,1.0
12,6,mutex3,418.8,7220400,1.0
13,6,mutex3,418.3,7219000,1.0
14,6,mutex3,415.4,7221400,1.0
