Trial,Cores,Implementation,Nanos/Op,Total,Rlen
9,2,ticket blocking,3973.1,6000,1.0
10,2,ticket blocking,3982.5,6000,1.0
11,2,ticket blocking,3982.6,6000,1.0
12,2,ticket blocking,3971.7,6000,1.0
13,2,ticket blocking,3980.1,6000,1.0
14,2,ticket blocking,3982.6,6000,1.0
0,3,ticket blocking,8296.0,6000,1.0
1,3,ticket blocking,8315.4,6000,1.0
2,3,ticket blocking,8267.8,6000,1.0
3,3,ticket blocking,8338.8,6000,1.0
4,3,ticket blocking,8285.8,6000,1.0
5,3,ticket blocking,8263.5,6000,1.0
6,3,ticket blocking,8281.4,6000,1.0
7,3,ticket blocking,8306.5,6000,1.0
8,3,ticket blocking,8325.6,6000,1.0
9,3,ticket blocking,8241.1,6000,1.0
10,3,ticket blocking,8259.5,6000,1.0
11,3,ticket blocking,8338.0,6000,1.0
12,3,ticket blocking,8281.3,6000,1.0
13,3,ticket blocking,8346.5,6000,1.0
14,3,ticket blocking,8260.0,6000,1.0
0,4,ticket blocking,10380.8,4000,1.0
1,4,ticket blocking,10544.4,4000,1.0
2,4,ticket blocking,10331.8,4000,1.0
3,4,ticket blocking,10491.1,4000,1.0
4,4,ticket blocking,8613.8,5000,1.0
5,4,ticket blocking,10816.9,4000,1.0
6,4,ticket blocking,10701.8,4000,1.0
7,4,ticket blocking,10799.2,4000,1.0
8,4,ticket blocking,10547.6,4000,1.0
9,4,ticket blocking,10559.8,4000,1.0
10,4,ticket blocking,10886.1,4000,1.0
11,4,ticket blocking,10903.8,4000,1.0
12,4,ticket blocking,10563.8,4000,1.0
13,4,ticket blocking,10647.8,4000,1.0
14,4,ticket blocking,10588.2,4000,1.0
0,1,queued fifo,34.1,294000,1.0
1,1,queued fifo,34.1,294000,1.0
2,1,queued fifo,34.0,294000,1.0
3,1,queued fifo,34.1,294000,1.0
4,1,queued fifo,34.0,294000,1.0
5,1,queued fifo,34.0,294000,1.0
6,1,queued fifo,34.0,294000,1.0
7,1,queued fifo,34.0,294000,1.0
8,1,queued fifo,34.0,294000,1.0
9,1,queued fifo,34.0,294000,1.0
10,1,queued fifo,34.0,294000,1.0
11,1,queued fifo,34.0,294000,1.0
12,1,queued fifo,34.0,294000,1.0
13,1,queued fifo,34.0,294000,1.0
14,1,queued fifo,34.0,294000,1.0
0,2,queued fifo,4084.5,6000,1.0
1,2,queued fifo,4080.4,6000,1.0
2,2,queued fifo,4067.0,6000,1.0
3,2,queued fifo,4075.4,6000,1.0
4,2,queued fifo,4075.4,6000,1.0
5,2,queued fifo,4077.1,6000,1.0
6,2,queued fifo,4086.4,6000,1.0
7,2,queued fifo,4087.1,6000,1.0
8,2,queued fifo,4096.9,6000,1.0
9,2,queued fifo,4092.8,6000,1.0
10,2,queued fifo,4091.2,6000,1.0
11,2,queued fifo,4093.9,6000,1.0
12,2,queued fifo,4092.0,6000,1.0
13,2,queued fifo,4096.6,6000,1.0
14,2,queued fifo,4098.5,6000,1.0
0,3,queued fifo,7794.0,6000,1.0
1,3,queued fifo,7848.6,6000,1.0
2,3,queued fifo,7850.1,6000,1.0
3,3,queued fifo,7847.1,6000,1.0
4,3,queued fifo,7787.9,6000,1.0
5,3,queued fifo,7845.4,6000,1.0
6,3,queued fifo,7723.0,6000,1.0
7,3,queued fifo,7838.4,6000,1.0
8,3,queued fifo,7844.1,6000,1.0
9,3,queued fifo,7817.3,6000,1.0
10,3,queued fifo,7841.0,6000,1.0
11,3,queued fifo,7840.0,6000,1.0
12,3,queued fifo,7844.3,6000,1.0
13,3,queued fifo,7844.4,6000,1.0
14,3,queued fifo,7851.8,6000,1.0
0,4,queued fifo,10402.0,4000,1.0
1,4,queued fifo,10376.5,4000,1.0
2,4,queued fifo,10325.3,4000,1.0
3,4,queued fifo,10416.8,4000,1.0
4,4,queued fifo,10416.6,4000,1.0
5,4,queued fifo,10413.5,4000,1.0
6,4,queued fifo,10421.9,4000,1.0
7,4,queued fifo,10410.0,4000,1.0
8,4,queued fifo,10384.3,4000,1.0
9,4,queued fifo,10379.5,4000,1.0
10,4,queued fifo,10379.7,4000,1.0
11,4,queued fifo,10412.3,4000,1.0
12,4,queued fifo,10406.1,4000,1.0
13,4,queued fifo,10418.7,4000,1.0
14,4,queued fifo,10382.8,4000,1.0
0,1,mutex3,12.5,802000,1.0
1,1,mutex3,12.5,802000,1.0
2,1,mutex3,12.5,802000,1.0
3,1,mutex3,12.5,802000,1.0
4,1,mutex3,12.5,802000,1.0
5,1,mutex3,12.5,802000,1.0
6,1,mutex3,12.5,802000,1.0
7,1,mutex3,12.5,802000,1.0
8,1,mutex3,12.5,802000,1.0
9,1,mutex3,12.5,802000,1.0
10,1,mutex3,12.5,802000,1.0
11,1,mutex3,12.5,802000,1.0
12,1,mutex3,12.5,802000,1.0
13,1,mutex3,12.5,802000,1.0
14,1,mutex3,12.5,802000,1.0
0,2,mutex3,130.1,154000,1.0
1,2,mutex3,136.4,147000,1.0
2,2,mutex3,139.4,144000,1.0
3,2,mutex3,131.8,153000,1.0
4,2,mutex3,130.0,154000,1.0
5,2,mutex3,132.0,152000,1.0
6,2,mutex3,130.6,154000,1.0
7,2,mutex3,133.8,151000,1.0
8,2,mutex3,131.3,153000,1.0
9,2,mutex3,129.1,155000,1.0
10,2,mutex3,131.7,153000,1.0
11,2,mutex3,128.0,157000,1.0
12,2,mutex3,132.0,152000,1.0
13,2,mutex3,129.1,156000,1.0
14,2,mutex3,130.0,155000,1.0
0,3,mutex3,117.3,257000,1.0
1,3,mutex3,116.6,258000,1.0
2,3,mutex3,116.7,259000,1.0
3,3,mutex3,118.1,256000,1.0
4,3,mutex3,117.3,257000,1.0
5,3,mutex3,116.1,259000,1.0
6,3,mutex3,116.8,258000,1.0
7,3,mutex3,116.5,258000,1.0
8,3,mutex3,116.6,258000,1.0
9,3,mutex3,117.1,257000,1.0
10,3,mutex3,116.7,258000,1.0
11,3,mutex3,116.7,259000,1.0
12,3,mutex3,116.5,259000,1.0
13,3,mutex3,117.2,258000,1.0
14,3,mutex3,114.9,262000,1.0
0,4,mutex3,232.2,175000,1.0
1,4,mutex3,233.3,173000,1.0
2,4,mutex3,233.7,172000,1.0
3,4,mutex3,235.3,171000,1.0
4,4,mutex3,232.4,174000,1.0
5,4,mutex3,229.4,176000,1.0
6,4,mutex3,235.0,172000,1.0
7,4,mutex3,234.4,171000,1.0
8,4,mutex3,232.9,173000,1.0
9,4,mutex3,233.4,175000,1.0
10,4,mutex3,233.5,172000,1.0
11,4,mutex3,230.9,174000,1.0
12,4,mutex3,232.7,174000,1.0
13,4,mutex3,232.1,174000,1.0
14,4,mutex3,234.6,172000,1.0
